,Unnamed: 0,Unnamed: 0.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
604,604,604,,2017-04-24 18:18:04,66.0,227,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.194705,43.86779600000001,1111.156925504757,227
605,605,605,,2017-04-24 18:19:04,57.8,228,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距孤山子 约356米",120.20756599999999,43.864754,1085.098145002238,228
606,606,606,,2017-04-24 18:20:04,72.1,228,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.21842600000001,43.86202,922.2061008551467,228
607,607,607,,2017-04-24 18:21:04,78.1,229,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.229895,43.854293,1258.501544393602,229
608,608,608,,2017-04-24 18:22:04,72.0,229,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.240421,43.847204999999995,1154.8232807136492,229
609,609,609,,2017-04-24 18:23:04,67.6,230,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.251855,43.839541,1251.838997314449,230
610,610,610,,2017-04-24 18:24:04,78.7,231,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.261486,43.83143,1187.5047457294763,231
611,611,611,,2017-04-24 18:25:04,66.5,231,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.26952800000001,43.820693,1357.0574678088547,231
612,612,612,,2017-04-24 18:26:04,81.6,232,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.27661,43.811215999999995,1197.231160348131,232
613,613,613,,2017-04-24 18:27:06,87.6,233,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.28581000000001,43.798928000000004,1553.0718687814003,233
614,614,614,,2017-04-24 18:28:06,83.2,233,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.29415800000001,43.787735,1413.5123359789136,233
615,615,615,,2017-04-24 18:29:06,80.9,234,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.302296,43.77686,1374.4460857717868,234
616,616,616,,2017-04-24 18:30:06,64.1,235,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.309623,43.767554,1190.328512658481,235
617,617,617,,2017-04-24 18:31:06,66.1,235,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.315779,43.757723,1199.7474696737265,235
618,618,618,,2017-04-24 18:32:06,61.2,236,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗天新线,120.32193600000001,43.749433,1046.0782642152033,236
619,619,619,,2017-04-24 18:33:06,62.2,236,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距新立屯村 约701米",120.33555,43.745836,1164.4136674985511,236
620,620,620,,2017-04-24 18:34:06,58.1,237,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距新运屯桥 约647米",120.348248,43.741248,1140.5172994437544,237
621,621,621,,2017-04-24 18:35:06,72.8,238,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗G303(集锡线),120.361823,43.736978,1189.4615516118479,238
622,622,622,,2017-04-24 18:36:06,69.6,238,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.376246,43.734898,1181.631738043899,238
623,623,623,,2017-04-24 18:37:06,75.5,239,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.39090900000001,43.732811,1200.7372324397222,239
624,624,624,,2017-04-24 18:38:06,63.3,239,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.405358,43.730758,1183.1763384907042,239
625,625,625,,2017-04-24 18:39:06,61.2,240,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.414685,43.724940999999994,989.9787745036588,240
626,626,626,,2017-04-24 18:40:06,68.4,240,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗G303(集锡线),120.42211100000002,43.716408,1120.897904347515,240
627,627,627,,2017-04-24 18:41:06,66.3,241,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.428426,43.709291,940.1535277646286,241
628,628,628,,2017-04-24 18:42:06,54.8,241,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.437728,43.703579,981.0620933232451,241
629,629,629,,2017-04-24 18:43:06,6.1,242,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距下清河子嘎查 约613米",120.442769,43.702146,435.43114701062734,242
630,630,630,,2017-04-24 18:43:54,6.8,242,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距下清河子嘎查 约590米",120.443196,43.702026000000004,36.82779877044201,242
631,631,631,,2017-04-24 18:44:58,12.2,242,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距下清河子嘎查 约568米",120.443523,43.701883,30.721888757730838,242
632,632,632,,2017-04-24 18:45:58,70.0,242,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距苗圃 约569米,距下清河子嘎查 约633米",120.452845,43.69818400000001,854.8537942720433,242
633,633,633,,2017-04-24 18:46:54,4.8,242,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.4561,43.695143,427.57540096809294,242
634,634,634,,2017-04-24 18:47:56,42.6,242,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.457183,43.69259,296.9342198470104,242
635,635,635,,2017-04-24 18:48:56,56.1,243,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.459755,43.683572999999996,1023.7516917205273,243
636,636,636,,2017-04-24 18:49:56,72.8,244,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.46557800000001,43.674995,1062.57980141865,244
637,637,637,,2017-04-24 18:50:56,62.2,244,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.47739299999999,43.668803000000004,1173.4773607221725,244
638,638,638,,2017-04-24 18:51:56,72.9,245,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.48951100000001,43.663168,1158.7464454793542,245
639,639,639,,2017-04-24 18:52:56,74.7,245,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.50196399999999,43.658761,1115.1884486432332,245
640,640,640,,2017-04-24 18:53:56,76.2,246,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.51676,43.653568,1322.9917914072976,246
641,641,641,,2017-04-24 18:54:56,65.3,246,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.529508,43.64908300000001,1140.4674925256027,246
642,642,642,,2017-04-24 18:55:56,77.5,247,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.54251000000001,43.644486,1164.3649580103076,247
643,643,643,,2017-04-24 18:56:56,74.4,248,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.55577,43.63981500000001,1186.7042800265094,248
644,644,644,,2017-04-24 18:57:56,74.4,248,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.56922800000001,43.636904,1130.3430984121885,248
645,645,645,,2017-04-24 18:58:56,51.7,249,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.582254,43.636241,1050.8615482574576,249
646,646,646,,2017-04-24 18:59:56,63.6,249,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.59622399999999,43.635495,1127.3104167243425,249
647,647,647,,2017-04-24 19:00:45,0.0,249,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.59908999999999,43.635331,231.36669745771994,249
648,648,648,,2017-04-24 19:01:49,56.6,250,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.603315,43.63514,340.6787281157457,250
649,649,649,,2017-04-24 19:02:49,50.1,250,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距苏力吐 约532米",120.61711499999998,43.63439,1113.7205293831803,250
650,650,650,,2017-04-24 19:03:49,79.4,251,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.628859,43.633342999999996,952.2887883190009,251
651,651,651,,2017-04-24 19:04:49,61.2,251,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.64324099999999,43.629603,1229.936077113586,251
652,652,652,,2017-04-24 19:05:49,61.8,252,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距包日给 约609米",120.656921,43.629416,1101.229018612126,252
653,653,653,,2017-04-24 19:06:49,75.0,253,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.67099499999999,43.629233,1132.9299623873806,253
654,654,654,,2017-04-24 19:07:49,78.0,253,"ACC开,3D定位,天线正常","内蒙古自治区赤峰市阿鲁科尔沁旗,距浩力宝村 约591米,距浩力包嘎查 约682米",120.684905,43.629036,1119.7654717869584,253
655,655,655,,2017-04-24 19:08:49,66.3,254,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.69856599999999,43.631588,1135.517918462633,254
656,656,656,,2017-04-24 19:09:49,74.5,254,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.71257800000001,43.634756,1181.4248450765408,254
657,657,657,,2017-04-24 19:10:49,75.4,255,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.726056,43.6378,1136.2387387240187,255
658,658,658,,2017-04-24 19:11:49,51.3,255,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.738401,43.640584000000004,1040.5410674067577,255
659,659,659,,2017-04-24 19:12:49,67.8,256,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.751301,43.643491,1087.2027391783445,256
660,660,660,,2017-04-24 19:13:49,65.5,256,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.764398,43.645484,1076.8964350210451,256
661,661,661,,2017-04-24 19:14:49,63.6,257,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.77913799999999,43.645988,1187.3496205003678,257
662,662,662,,2017-04-24 19:15:49,59.9,258,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.793136,43.647478,1138.4246689368501,258
663,663,663,,2017-04-24 19:16:49,53.8,258,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.80313100000001,43.64771500000001,804.6355876395089,258
664,664,664,,2017-04-24 19:17:49,48.0,258,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.812051,43.643923,832.422089022976,258
665,665,665,,2017-04-24 19:18:49,46.7,259,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.82048999999999,43.639706,825.2368127723079,259
666,666,666,,2017-04-24 19:19:49,59.9,259,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.831523,43.63532100000001,1012.9459145468549,259
667,667,667,,2017-04-24 19:20:49,63.6,260,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.845425,43.635496,1118.9597173605282,260
668,668,668,,2017-04-24 19:21:49,62.5,260,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.859416,43.636911,1136.8784934673808,260
669,669,669,,2017-04-24 19:22:49,62.2,261,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.870368,43.638001,889.6482673496197,261
670,670,670,,2017-04-24 19:23:49,66.9,261,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.884731,43.63941,1166.3972958842728,261
671,671,671,,2017-04-24 19:24:49,68.8,262,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.898848,43.640817999999996,1146.7419697639284,262
672,672,672,,2017-04-24 19:25:49,55.6,262,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.912021,43.642109999999995,1069.7070749989466,262
673,673,673,,2017-04-24 19:26:49,69.1,263,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.92526000000001,43.643390999999994,1074.7847452133112,263
674,674,674,,2017-04-24 19:27:49,53.7,263,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.93748300000001,43.644597999999995,992.6442367602739,263
675,675,675,,2017-04-24 19:28:49,55.7,264,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.949708,43.645253000000004,986.3674785309141,264
676,676,676,,2017-04-24 19:29:37,0.0,264,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.955021,43.644836,430.0127088313793,264
677,677,677,,2017-04-24 19:30:32,8.6,264,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.955176,43.644821,12.583006017007632,264
678,678,678,,2017-04-24 19:31:32,56.9,264,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.96297,43.643793,637.476727090832,264
679,679,679,,2017-04-24 19:32:30,17.3,265,"ACC开,3D定位,天线正常",内蒙古自治区赤峰市阿鲁科尔沁旗,120.96746,43.64178,425.01533050496573,265
680,680,680,,2017-04-24 19:33:30,67.6,265,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,120.973801,43.637813,674.5007680888348,265
681,681,681,,2017-04-24 19:34:30,77.5,266,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,120.986201,43.632778,1144.2410975318778,266
682,682,682,,2017-04-24 19:35:30,75.0,266,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.00081000000002,43.631475,1184.645458321636,266
683,683,683,,2017-04-24 19:36:30,69.8,267,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.01420800000001,43.626816,1196.3304363631498,267
684,684,684,,2017-04-24 19:37:30,63.1,267,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距大太平庄村 约485米",121.026673,43.621831,1146.2670740475576,267
685,685,685,,2017-04-24 19:38:30,62.1,268,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距大桥村 约493米,距大太平庄村 约647米",121.038191,43.61734600000001,1052.7913603355225,268
686,686,686,,2017-04-24 19:39:30,68.5,269,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.050348,43.612195,1133.976647785509,269
687,687,687,,2017-04-24 19:40:30,66.1,269,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.062766,43.610531,1016.740222625762,269
688,688,688,,2017-04-24 19:41:30,59.9,270,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.075903,43.611979,1069.835936685738,270
689,689,689,,2017-04-24 19:42:30,76.9,270,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.088651,43.613459999999996,1039.4355793393906,270
690,690,690,,2017-04-24 19:43:30,68.5,271,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距秦家窑 约330米",121.10191100000002,43.612489000000004,1072.968840804247,271
691,691,691,,2017-04-24 19:44:30,54.8,271,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.11553500000001,43.613123,1099.0934736729814,271
692,692,692,,2017-04-24 19:45:30,70.5,272,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.128506,43.612263,1048.6303742882287,272
693,693,693,,2017-04-24 19:46:30,74.3,272,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距金星村 约232米",121.141958,43.612488,1083.2796870135799,272
694,694,694,,2017-04-24 19:47:30,53.3,273,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距小罗家堡 约679米",121.154646,43.610545,1044.0954843058055,273
695,695,695,,2017-04-24 19:48:30,71.0,273,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距小罗家堡 约521米",121.167375,43.608188,1057.8166312789535,273
696,696,696,,2017-04-24 19:49:30,50.4,274,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距东兴村 约177米",121.179328,43.605834,997.3563330879877,274
697,697,697,,2017-04-24 19:50:15,2.2,274,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距东兴村 约451米",121.182778,43.605181,287.1166755185472,274
698,698,698,,2017-04-24 19:51:15,0.0,274,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距东兴村 约451米",121.18278000000001,43.605178,0.37042048844312775,274
699,699,699,,2017-04-24 19:52:20,52.4,274,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距东兴村 约725米",121.186026,43.604426000000004,274.41165067304024,274
700,700,700,,2017-04-24 19:53:20,60.2,275,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.199271,43.602603,1085.5764318016043,275
701,701,701,,2017-04-24 19:54:20,63.4,275,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距谦益永 约197米",121.212686,43.603367999999996,1083.524789256404,275
702,702,702,,2017-04-24 19:55:20,65.9,276,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.227415,43.604425,1191.7760827696623,276
703,703,703,,2017-04-24 19:56:04,3.5,276,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.23319,43.604760999999996,466.49118563767007,276
704,704,704,,2017-04-24 19:57:14,32.1,276,"ACC开,3D定位,天线正常",内蒙古自治区通辽市开鲁县,121.235303,43.605041,172.95945851769568,276
705,705,705,,2017-04-24 19:58:14,40.1,276,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距戴家窑村 约570米",121.24575300000001,43.605585999999995,843.5846977532505,276
706,706,706,,2017-04-24 19:59:14,22.3,277,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距戴家窑村 约329米",121.25489499999999,43.605501000000004,736.1464628124,277
707,707,707,,2017-04-24 20:00:14,61.3,277,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县G303(集锡线),距开鲁县文多商贸 约259米",121.263501,43.604017999999996,712.2889045996752,277
708,708,708,,2017-04-24 20:00:58,0.0,277,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距开鲁县文多商贸 约294米,距杨秀峰村 约628米",121.26899099999999,43.602975,457.01355730829414,277
709,709,709,,2017-04-24 20:01:58,0.0,277,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距开鲁县文多商贸 约294米,距杨秀峰村 约628米",121.26899099999999,43.602975,0.0,277
710,710,710,,2017-04-24 20:02:44,11.3,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距杨秀峰村 约426米,距开鲁县文多商贸 约497米",121.271648,43.602411,222.94600958736874,278
711,711,711,,2017-04-24 20:03:29,23.5,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约244米",121.274501,43.601913,236.3074935830519,278
712,712,712,,2017-04-24 20:04:17,0.0,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约186米",121.27524,43.602111,63.44790774017434,278
713,713,713,,2017-04-24 20:05:06,6.9,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约190米",121.27541000000001,43.60197,20.813346893574433,278
714,714,714,,2017-04-24 20:06:16,47.1,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约643米",121.28346,43.600256,675.6470063722167,278
715,715,715,,2017-04-24 20:07:12,0.0,278,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距王家村 约404米,距开鲁中等职业技术学校-西北门 约656米",121.29244299999999,43.600531,723.991562793928,278
716,716,716,,2017-04-24 20:07:59,30.2,279,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距王家村 约214米,距开鲁县佳乐批发商行 约604米",121.294743,43.600148,190.03839474759098,279
717,717,717,,2017-04-24 20:08:44,8.3,279,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距王家村 约52米,距开鲁县佳乐批发商行 约355米",121.29786299999999,43.599628,257.8043233555495,279
718,718,718,,2017-04-24 20:09:52,35.5,279,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距王家村 约527米,距开鲁中等职业技术学校-西北门 约590米",121.29099,43.6009,571.2291450053051,279
719,719,719,,2017-04-24 20:10:52,28.4,279,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约620米",121.283286,43.600448,622.3853260509057,279
720,720,720,,2017-04-24 20:11:52,27.7,279,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约258米",121.27836,43.60138,409.9715662682156,279
721,721,721,,2017-04-24 20:12:52,7.6,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距杨秀峰村 约418米,距开鲁县文多商贸 约501米",121.27169599999999,43.60255,552.1427565019401,280
722,722,722,,2017-04-24 20:14:03,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距杨秀峰村 约433米,距开鲁县文多商贸 约486米",121.27148799999999,43.602646,19.860935749877118,280
723,723,723,,2017-04-24 20:14:55,12.3,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距杨秀峰村 约447米,距开鲁县文多商贸 约472米",121.271318,43.602625,13.886281135662161,280
724,724,724,,2017-04-24 20:15:56,14.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县开八线,距开鲁县文多商贸 约426米,距杨秀峰村 约492米",121.27074099999999,43.602646,46.51915887172219,280
725,725,725,,2017-04-24 20:16:56,21.6,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距杨秀峰村 约210米",121.27686000000001,43.601493,509.1187965653684,280
726,726,726,,2017-04-24 20:17:56,45.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约539米,距开鲁中等职业技术学校 约568米",121.28485500000001,43.603065,667.076871957045,280
727,727,727,,2017-04-24 20:18:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,96.55866032738297,280
728,728,728,,2017-04-24 20:19:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
729,729,729,,2017-04-24 20:20:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
730,730,730,,2017-04-24 20:21:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
731,731,731,,2017-04-24 20:22:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
732,732,732,,2017-04-24 20:23:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
733,733,733,,2017-04-24 20:24:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
734,734,734,,2017-04-24 20:25:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
735,735,735,,2017-04-24 20:26:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
736,736,736,,2017-04-24 20:27:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
737,737,737,,2017-04-24 20:28:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
738,738,738,,2017-04-24 20:29:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
739,739,739,,2017-04-24 20:30:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
740,740,740,,2017-04-24 20:31:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
741,741,741,,2017-04-24 20:32:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
742,742,742,,2017-04-24 20:33:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
743,743,743,,2017-04-24 20:34:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
744,744,744,,2017-04-24 20:35:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
745,745,745,,2017-04-24 20:36:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
746,746,746,,2017-04-24 20:37:40,0.0,280,"ACC开,3D定位,天线正常","内蒙古自治区通辽市开鲁县,距开鲁中等职业技术学校-西北门 约452米,距开鲁中等职业技术学校 约482米",121.28600300000001,43.603316,0.0,280
