Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
387,387,387,387,387,387,2017-05-30 12:15:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
388,388,388,388,388,388,2017-05-30 12:16:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
389,389,389,389,389,389,2017-05-30 12:17:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
390,390,390,390,390,390,2017-05-30 12:20:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
391,391,391,391,391,391,2017-05-30 12:24:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
392,392,392,392,392,392,2017-05-30 12:27:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
393,393,393,393,393,393,2017-05-30 12:30:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
394,394,394,394,394,394,2017-05-30 12:33:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
395,395,395,395,395,395,2017-05-30 12:37:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
396,396,396,396,396,396,2017-05-30 12:40:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
397,397,397,397,397,397,2017-05-30 12:43:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
398,398,398,398,398,398,2017-05-30 12:47:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
399,399,399,399,399,399,2017-05-30 12:49:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
400,400,400,400,400,400,2017-05-30 12:50:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
401,401,401,401,401,401,2017-05-30 12:51:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
402,402,402,402,402,402,2017-05-30 12:52:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
403,403,403,403,403,403,2017-05-30 12:53:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
404,404,404,404,404,404,2017-05-30 12:53:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
405,405,405,405,405,405,2017-05-30 12:54:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
406,406,406,406,406,406,2017-05-30 12:55:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
407,407,407,407,407,407,2017-05-30 12:56:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
408,408,408,408,408,408,2017-05-30 12:57:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
409,409,409,409,409,409,2017-05-30 12:58:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
410,410,410,410,410,410,2017-05-30 12:58:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
411,411,411,411,411,411,2017-05-30 12:59:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
412,412,412,412,412,412,2017-05-30 13:00:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约87米,距黄金海岸西区-东门 约99米",111.72315,40.766921999999994,0.0,42
413,413,413,413,413,413,2017-05-30 13:01:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,46.896672904050185,42
414,414,414,414,414,414,2017-05-30 13:02:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,0.0,42
415,415,415,415,415,415,2017-05-30 13:02:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,0.0,42
416,416,416,416,416,416,2017-05-30 13:03:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,0.0,42
417,417,417,417,417,417,2017-05-30 13:04:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,0.0,42
418,418,418,418,418,418,2017-05-30 13:05:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约93米,距黄金海岸-东区 约98米",111.72368999999999,40.767025,0.0,42
419,419,419,419,419,419,2017-05-30 13:06:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距黄金海岸东区-西门 约84米,距黄金海岸 约103米",111.723526,40.767036,13.865466897201646,42
420,420,420,420,420,420,2017-05-30 13:06:00,24,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距呼和浩特市气象局 约82米,距黄金海岸 约123米",111.72306,40.768864,207.01835793764042,42
421,421,421,421,421,421,2017-05-30 13:07:00,19,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金桥二路,距呼和浩特市气象局 约64米,距黄金海岸东区-西门 约125米",111.7228,40.768809999999995,22.7039494429628,42
422,422,422,422,422,422,2017-05-30 13:08:00,0,42,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区锡林郭勒南路,距黄金海岸西区-东门 约194米,距黄金海岸东区-西门 约211米",111.72276000000001,40.765812,333.37988049198106,42
423,423,423,423,423,423,2017-05-30 13:09:00,36,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区锡林郭勒南路,距景苑佳地 约151米,距景苑佳地东区-西门 约168米",111.72273,40.764626,131.9015692492753,43
424,424,424,424,424,424,2017-05-30 13:10:00,48,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距景苑佳地西区-东门 约312米,距景苑佳地 约334米",111.71958000000001,40.76174,416.3703941263273,43
425,425,425,425,425,425,2017-05-30 13:10:00,0,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区呼伦贝尔南路,距好娃娃双语幼儿园 约375米,距帅富家园 约484米",111.714,40.761720000000004,469.96759434794126,43
426,426,426,426,426,426,2017-05-30 13:11:00,0,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区呼伦贝尔南路,距好娃娃双语幼儿园 约329米,距帅富家园 约440米",111.7134,40.76173,50.54582026364387,43
427,427,427,427,427,427,2017-05-30 13:12:00,0,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区呼伦贝尔南路,距好娃娃双语幼儿园 约329米,距帅富家园 约440米",111.7134,40.76173,0.0,43
428,428,428,428,428,428,2017-05-30 13:13:00,44,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距七色光双语实验幼儿园 约315米,距好娃娃双语幼儿园 约446米",111.71298999999999,40.759808,216.48875042507458,43
429,429,429,429,429,429,2017-05-30 13:14:00,46,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距七色光双语实验幼儿园 约470米",111.71546000000001,40.75602,469.7837106948128,43
430,430,430,430,430,430,2017-05-30 13:14:00,32,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距左岸阳光住宅小区-16号楼 约473米,距恒伟绿洲 约547米",111.72293,40.75439,654.7897478774879,43
431,431,431,431,431,431,2017-05-30 13:15:00,53,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距左岸阳光住宅小区-17号楼 约389米,距左岸阳光住宅小区-16号楼 约413米",111.72935,40.75318,557.2603828844053,43
432,432,432,432,432,432,2017-05-30 13:16:00,15,43,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距左岸阳光住宅小区-17号楼 约503米,距左岸阳光住宅小区-15号楼 约524米",111.73173500000001,40.752663,208.9610141979469,43
433,433,433,433,433,433,2017-05-30 13:17:00,53,44,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.73593000000001,40.749485,499.7467195985128,44
434,434,434,434,434,434,2017-05-30 13:18:00,17,44,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.73791999999999,40.74646,375.82430912338987,44
435,435,435,435,435,435,2017-05-30 13:18:00,16,44,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区S102,111.73896,40.744877,196.62061673386452,44
436,436,436,436,436,436,2017-05-30 13:19:00,48,44,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市玉泉区S102,111.74063999999998,40.742336,316.01285028182116,44
437,437,437,437,437,437,2017-05-30 13:20:00,54,44,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市玉泉区S102,111.74439,40.741463,330.5063241411004,44
438,438,438,438,438,438,2017-05-30 13:21:00,60,44,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距呼和浩特市亿鑫机动车检测站 约377米",111.75318999999999,40.74326,767.8308361758586,44
439,439,439,439,439,439,2017-05-30 13:22:00,34,45,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.75889,40.741913000000004,503.02387803065466,45
440,440,440,440,440,440,2017-05-30 13:22:00,71,45,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.768196,40.740185,807.2215563532213,45
441,441,441,441,441,441,2017-05-30 13:23:00,77,45,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.780304,40.7397,1021.5264759215257,45
442,442,442,442,442,442,2017-05-30 13:24:00,63,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距后白庙村 约135米",111.78826000000001,40.73449,885.9756259904304,46
443,443,443,443,443,443,2017-05-30 13:25:00,44,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距呼和浩特市赛罕区交通警察支队赛罕大队金河中队 约432米,距后白庙村 约584米",111.79123,40.72867,693.8569709160805,46
444,444,444,444,444,444,2017-05-30 13:26:00,30,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距前白庙子村 约482米,距呼和浩特市赛罕区交通警察支队赛罕大队金河中队 约488米",111.79461,40.7256,444.5846676664334,46
445,445,445,445,445,445,2017-05-30 13:26:00,0,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距前白庙子村 约389米,距呼和浩特市赛罕区交通警察支队赛罕大队金河中队 约460米",111.795746,40.72571,96.50708384265421,46
446,446,446,446,446,446,2017-05-30 13:27:00,31,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距前白庙子村 约158米,距呼和浩特市赛罕区交通警察支队赛罕大队金河中队 约555米",111.79841,40.725155,232.8196817108864,46
447,447,447,447,447,447,2017-05-30 13:28:00,61,46,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距前白庙子村 约343米,距呼和浩特市赛罕区交通警察支队赛罕大队金河中队 约645米",111.803,40.727345,457.06209043180644,46
448,448,448,448,448,448,2017-05-30 13:29:00,71,47,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区金河立交,距金河立交 约198米,距南舍必崖村 约688米",111.81057,40.733562,940.6208599714977,47
449,449,449,449,449,449,2017-05-30 13:30:00,79,47,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.81798,40.740486,991.2347332632744,47
450,450,450,450,450,450,2017-05-30 13:30:00,78,47,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.82614,40.74802800000001,1084.378160542904,47
451,451,451,451,451,451,2017-05-30 13:31:00,77,48,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),111.83462,40.75458,1020.3129165765394,48
452,452,452,452,452,452,2017-05-30 13:32:00,76,48,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),111.84343,40.760326,979.2163542705199,48
453,453,453,453,453,453,2017-05-30 13:33:00,73,48,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距金河镇第一中心校 约428米,距沙良村 约714米",111.8523,40.766014,978.8231092305143,48
454,454,454,454,454,454,2017-05-30 13:34:00,72,49,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G0601(呼市绕城高速),距前三富村 约651米",111.86052,40.771744,940.8227940960982,49
455,455,455,455,455,455,2017-05-30 13:34:00,76,49,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.86721999999999,40.778755,962.31707907871,49
456,456,456,456,456,456,2017-05-30 13:35:00,71,49,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.87185,40.78684000000001,979.8919704001773,49
457,457,457,457,457,457,2017-05-30 13:36:00,68,50,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.8744,40.79507,939.9774832696452,50
458,458,458,458,458,458,2017-05-30 13:37:00,70,50,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区X009,111.87675,40.803577000000004,966.3980991110997,50
459,459,459,459,459,459,2017-05-30 13:38:00,75,50,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.88004,40.811707,945.472974648682,50
460,460,460,460,460,460,2017-05-30 13:38:00,74,51,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.88596000000001,40.819317,981.9587108320067,51
461,461,461,461,461,461,2017-05-30 13:39:00,74,51,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.89308,40.82607700000001,961.2281374513273,51
462,462,462,462,462,462,2017-05-30 13:40:00,74,51,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.89972,40.833416,988.9703852553256,51
463,463,463,463,463,463,2017-05-30 13:41:00,70,52,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.90291,40.84175,964.775348860072,52
464,464,464,464,464,464,2017-05-30 13:42:00,72,52,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距呼和浩特市第九中学 约203米,距呼和浩特市第九中学-北门 约374米",111.902695,40.85011,929.7668015074763,52
465,465,465,465,465,465,2017-05-30 13:42:00,70,52,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距魏吉茂鸡肉卷 约560米,距白塔村卫生室 约563米",111.90113000000001,40.858604,953.6185587892356,52
466,466,466,466,466,466,2017-05-30 13:43:00,73,53,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市赛罕区,111.89956000000001,40.867374,984.0778028765911,53
467,467,467,467,467,467,2017-05-30 13:44:00,68,53,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距陈家营 约266米",111.8991,40.87611,972.1699713068723,53
468,468,468,468,468,468,2017-05-30 13:45:00,68,53,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区,距赛罕区巴彦镇乔家营学校 约218米",111.90118999999999,40.883842,877.5320837039798,53
469,469,469,469,469,469,2017-05-30 13:46:00,67,53,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市赛罕区G110(京银线),距赛罕区巴彦镇乔家营中棚蔬菜基地-北门 约421米,距白塔法庭 约510米",111.90531999999999,40.8912,888.7867946679036,53
470,470,470,470,470,470,2017-05-30 13:46:00,68,54,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区,111.90956000000001,40.898167,852.740902070463,54
471,471,471,471,471,471,2017-05-30 13:47:00,68,54,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距呼市新城区脑包小学 约583米,距罗家营立交 约660米",111.914185,40.905724,925.8505156855656,54
472,472,472,472,472,472,2017-05-30 13:48:00,73,54,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距脑包村 约206米",111.919044,40.913574,963.6658339427953,54
473,473,473,473,473,473,2017-05-30 13:49:00,70,55,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区,111.92527,40.92071,950.4215474407697,55
474,474,474,474,474,474,2017-05-30 13:50:00,68,55,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区G7(京新高速),111.93436000000001,40.925537,933.4663341235896,55
475,475,475,475,475,475,2017-05-30 13:50:00,75,55,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距保合少村 约749米",111.944115,40.929085,909.5574597408544,55
476,476,476,476,476,476,2017-05-30 13:51:00,70,56,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区Y371,距新城区保合少敬老院 约692米",111.95381,40.932976000000004,922.242848882104,56
477,477,477,477,477,477,2017-05-30 13:52:00,72,56,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区G7(京新高速),111.962204,40.938990000000004,971.7888932147335,56
478,478,478,478,478,478,2017-05-30 13:53:00,72,56,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区,111.9694,40.945595000000004,951.1713008407615,56
479,479,479,479,479,479,2017-05-30 13:54:00,71,57,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区G7(京新高速),距绿丰苑生态农业发展有限公司 约479米",111.97756000000001,40.951443,944.7303692394536,57
480,480,480,480,480,480,2017-05-30 13:54:00,67,57,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区S105,距大窑村 约94米,距大窑村委会 约143米",111.98738999999999,40.954525,893.8297485931371,57
481,481,481,481,481,481,2017-05-30 13:55:00,63,57,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区S105,距大窑文化遗址博物馆 约645米,距大窑村委会 约732米",111.99726000000001,40.956309999999995,852.2842854303192,57
482,482,482,482,482,482,2017-05-30 13:56:00,61,57,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区S105,112.00673,40.95678,796.9614873108518,57
483,483,483,483,483,483,2017-05-30 13:57:00,30,58,"ACC开,3D定位,天线正常",内蒙古自治区呼和浩特市新城区,112.01352,40.955624,584.5045214772746,58
484,484,484,484,484,484,2017-05-30 13:58:00,15,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约564米",112.01593000000001,40.95469,227.47678813851704,58
485,485,485,485,485,485,2017-05-30 13:58:00,8,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约408米",112.01803999999998,40.95472,177.22421723967673,58
486,486,486,486,486,486,2017-05-30 13:59:00,0,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约401米,距扁担石沟农家院 约737米",112.01826499999999,40.95486500000001,24.839067847784648,58
487,487,487,487,487,487,2017-05-30 14:03:00,0,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约401米,距扁担石沟农家院 约737米",112.01826499999999,40.95486500000001,0.0,58
488,488,488,488,488,488,2017-05-30 14:06:00,0,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约401米,距扁担石沟农家院 约737米",112.01826499999999,40.95486500000001,0.0,58
489,489,489,489,489,489,2017-05-30 14:07:00,0,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约401米,距扁担石沟农家院 约737米",112.01826499999999,40.95486500000001,0.0,58
490,490,490,490,490,490,2017-05-30 14:08:00,0,58,"ACC开,3D定位,天线正常","内蒙古自治区呼和浩特市新城区,距小坝子 约401米,距扁担石沟农家院 约737米",112.01826499999999,40.95486500000001,0.0,58
491,491,491,491,491,491,2017-05-30 15:05:00,77,67,"ACC开,3D定位,天线正常",内蒙古自治区乌兰察布市卓资县,112.12584,40.97676,9354.738425032432,67
492,492,492,492,492,492,2017-05-30 15:06:00,70,67,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县G7(京新高速),距厂哈少村 约601米",112.13611599999999,40.980263,946.5071987596741,67
493,493,493,493,493,493,2017-05-30 15:06:00,75,68,"ACC开,3D定位,天线正常",内蒙古自治区乌兰察布市卓资县,112.147,40.983948,1001.311036784059,68
494,494,494,494,494,494,2017-05-30 15:07:00,72,68,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县G7(京新高速),距卓资电力旗下营供电所客户服务厅 约386米,距伊东中锦商贸大酒店 约436米",112.15595,40.988335,895.7263443229228,68
495,495,495,495,495,495,2017-05-30 15:08:00,67,68,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县G7(京新高速),距旗下营法庭 约163米,距旗下营小学 约281米",112.16363999999999,40.993813,887.4784256533172,68
496,496,496,496,496,496,2017-05-30 15:09:00,73,69,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距内蒙古伊东冀东水泥有限公司 约374米",112.16855,41.001841999999996,983.290245324019,69
497,497,497,497,497,497,2017-05-30 15:10:00,71,69,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距内蒙古伊东集团东兴化工有限责任公司 约163米,距下一间房 约548米",112.17673,41.00656,863.9440734303157,69
498,498,498,498,498,498,2017-05-30 15:10:00,70,69,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县S105,距西营子 约451米,距一间房村 约638米",112.18809499999999,41.0087,982.8802737282815,69
499,499,499,499,499,499,2017-05-30 15:11:00,74,70,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距一间房村 约556米",112.19916,41.010998,962.9574496599944,70
500,500,500,500,500,500,2017-05-30 15:12:00,85,70,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距西大同营 约754米",112.20901,41.01600300000001,996.3606697709359,70
501,501,501,501,501,501,2017-05-30 15:13:00,72,70,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距北大同营 约245米,距东大同营 约557米",112.21588999999999,41.023106,978.2491253979616,70
502,502,502,502,502,502,2017-05-30 15:14:00,72,71,"ACC开,3D定位,天线正常",内蒙古自治区乌兰察布市卓资县,112.22208400000001,41.030514000000004,973.9142860126348,71
503,503,503,503,503,503,2017-05-30 15:15:00,73,72,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县G7(京新高速),距下官道西 约313米,距罗家营村 约432米",112.23415,41.036118,1188.5196490369385,72
504,504,504,504,504,504,2017-05-30 15:15:00,70,72,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距东罗家营 约124米,距下官道西 约652米",112.245415,41.03756,958.3392016298196,72
505,505,505,505,505,505,2017-05-30 15:16:00,70,72,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距公馆 约270米",112.25634,41.039177,933.7665716110596,72
506,506,506,506,506,506,2017-05-30 15:20:00,59,77,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距七道沟 约286米,距羊群窑沟 约360米",112.30625,41.039673,4186.303891608845,77
507,507,507,507,507,507,2017-05-30 15:21:00,69,77,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距大耗赖 约147米,距九道沟 约359米",112.31617,41.041702,862.0207983152839,77
508,508,508,508,508,508,2017-05-30 15:22:00,70,77,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距圪塔村 约343米,距服务区 约561米",112.3271,41.043064,929.0821644369272,77
509,509,509,509,509,509,2017-05-30 15:23:00,65,77,"ACC开,3D定位,天线正常",内蒙古自治区乌兰察布市卓资县,112.33766999999999,41.04304000000001,886.4587186113516,77
510,510,510,510,510,510,2017-05-30 15:24:00,67,78,"ACC开,3D定位,天线正常","内蒙古自治区乌兰察布市卓资县,距刘广窑村 约692米",112.34792,41.044734999999996,880.0267980400763,78
511,511,511,511,511,511,2017-05-30 15:24:00,0,78,"ACC开,3D定位,天线正常",内蒙古自治区乌兰察布市卓资县,112.35098,41.04572,279.01515265754443,78
