Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Unnamed: 9,Distance traveled (km),Distance_geopy
644,,2017-05-25 10:47:00,80,4,"ACC开,3D定位,天线正常","湖南省益阳市赫山区惠民东巷8号,距赫山区政府 约99米,距益阳市赫山医院 约27米",112.38154899999999,28.584601,,4,1378.4488860901768
645,,2017-05-25 10:48:00,73,4,"ACC开,3D定位,天线正常","湖南省益阳市资阳区资江三大桥,距资江三大桥 约264米,距斗魁塔 约402米",112.3689,28.602317,,4,2325.0317825422776
646,,2017-05-25 10:49:00,75,5,"ACC开,3D定位,天线正常","湖南省益阳市资阳区白马山北路,距益阳市资阳区人民法院-西北门 约148米,距益阳市资阳区人民法院(长春东路) 约149米",112.362168,28.612,,5,1261.4184243590732
647,,2017-05-25 10:50:00,77,6,"ACC开,3D定位,天线正常","湖南省益阳市资阳区文昌路,距杨树村 约387米,距长春中学 约449米",112.352226,28.620219,,6,1333.0542697235546
648,,2017-05-25 10:51:00,80,6,"ACC开,3D定位,天线正常","湖南省益阳市资阳区贺家桥北路,距南湖圫 约307米,距红联农贸大市场 约473米",112.341098,28.6269,,6,1315.911252466482
649,,2017-05-25 10:52:00,75,7,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距石竹巷 约211米,距新屋村 约329米",112.32930400000001,28.632171999999997,,7,1291.7705266269795
650,,2017-05-25 10:53:00,80,8,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距飞羽农场 约152米,距观塘仑 约206米",112.31875,28.638896999999996,,8,1272.8345150872804
651,,2017-05-25 10:54:00,77,8,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距瓜棚湾 约103米,距资阳区新型农村合作医疗定点医院 约328米",112.30806399999999,28.64560800000001,,8,1282.3208419521989
652,,2017-05-25 10:55:00,76,9,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距光荣天主堂 约201米,距光荣村 约259米",112.296351,28.651390999999997,,9,1311.4528515340612
653,,2017-05-25 10:56:00,75,10,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距万家山 约174米,距乖孩子成长中心 约339米",112.286142,28.659015999999998,,10,1308.1260022022004
654,,2017-05-25 10:57:00,81,10,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距迎丰桥镇 约144米,距迎风桥镇人民政府 约157米",112.27558300000001,28.666889,,10,1351.9489676930395
655,,2017-05-25 10:58:00,79,11,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距马家桥 约279米,距小明星艺术幼儿园 约438米",112.264549,28.673918,,11,1330.3125687484228
656,,2017-05-25 10:59:00,79,12,"ACC开,3D定位,天线正常","湖南省益阳市资阳区G319(厦成线),距益阳国基实验学校 约196米,距益阳四通电脑中等专业学校 约196米",112.251799,28.677941999999998,,12,1321.8813676783936
657,,2017-05-25 11:00:00,76,12,"ACC开,3D定位,天线正常","湖南省益阳市资阳区G319(厦成线),距高平中学 约153米,距惠民涂料超市 约156米",112.23893000000001,28.680446999999997,,12,1285.9483518257152
658,,2017-05-25 11:01:00,73,13,"ACC开,3D定位,天线正常","湖南省益阳市资阳区,距双塘基 约218米,距银丰园林双塘基苗圃 约223米",112.22669599999999,28.683695,,13,1246.8903515971833
659,,2017-05-25 11:02:00,77,14,"ACC开,3D定位,天线正常","湖南省益阳市资阳区G319(厦成线),距昌长湾 约290米,距益阳市大泉精细化工有限公司 约348米",112.215949,28.689835,,14,1251.0536759109868
660,,2017-05-25 11:03:00,77,14,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距水竹村 约316米,距祝家仑村 约406米",112.20329699999999,28.693196,,14,1289.4516581936434
661,,2017-05-25 11:04:00,76,15,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距砖屋湾 约243米,距文村里 约518米",112.192122,28.698995,,15,1266.4377992295133
662,,2017-05-25 11:05:00,71,15,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距大路塘 约144米,距夏家冲 约218米",112.179574,28.70250200000001,,15,1284.4780300485036
663,,2017-05-25 11:06:00,80,16,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距中国农业银行(军山铺分理处) 约104米,距为民酒店 约116米",112.16862900000001,28.708165,,16,1239.3497829925825
664,,2017-05-25 11:07:00,73,17,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距红旗 约173米,距枫树塘 约439米",112.156384,28.712048,,17,1269.8511177775176
665,,2017-05-25 11:08:00,76,17,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G5513(长常高速),距罗家塘 约224米,距尾基湾村 约363米",112.14362,28.713022,,17,1249.4818848027378
666,,2017-05-25 11:09:00,82,18,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G5513(长常高速),距红花坳 约446米,距李家湾 约495米",112.130197,28.712656,,18,1309.6752885804285
667,,2017-05-25 11:10:00,0,18,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G5513(长常高速),距红花坳 约327米",112.125723,28.712346000000004,,18,437.67603046363837
668,,2017-05-25 11:11:00,0,18,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G5513(长常高速),距红花坳 约325米",112.12573200000001,28.712358000000002,,18,1.5971326690005965
669,,2017-05-25 11:12:00,70,19,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距欧家冲 约522米,距红花坳 约820米",112.119146,28.711865999999997,,19,644.6125290963587
670,,2017-05-25 11:13:00,80,19,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距田坪里 约252米,距红土墙小学 约411米",112.104878,28.71327,,19,1400.1834713081798
671,,2017-05-25 11:14:00,79,20,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距白石碑 约384米,距常德瑞鸿石材工艺 约594米",112.091756,28.714082,,20,1282.8596978802784
672,,2017-05-25 11:15:00,87,21,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距老屋湾 约210米,距大桥冲村 约494米",112.07801299999998,28.715298999999998,,21,1347.040863897842
673,,2017-05-25 11:16:00,80,21,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距戴家湾 约370米,距马家冲村 约578米",112.06468999999998,28.720464,,21,1420.5068374982352
674,,2017-05-25 11:17:00,83,22,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距帝武湾 约433米,距彭家坝 约722米",112.052543,28.727033000000002,,22,1391.5954258509032
675,,2017-05-25 11:18:00,81,23,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距瓦窑冲 约280米,距易家咀 约438米",112.040851,28.73528,,23,1463.0820280555588
676,,2017-05-25 11:19:00,76,23,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距王家湾 约564米,距丁家湾 约833米",112.03052,28.742973,,23,1321.4776009739767
677,,2017-05-25 11:20:00,81,24,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距周家湾 约417米,距水井山 约433米",112.021561,28.751112,,24,1257.741141405362
678,,2017-05-25 11:21:00,85,25,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距黄家湾村 约579米,距林家冲 约586米",112.013223,28.760399,,25,1314.1769514561315
679,,2017-05-25 11:22:00,83,25,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距井边湾 约169米,距涂家塅 约604米",112.00273100000001,28.768504999999998,,25,1363.2098724874534
680,,2017-05-25 11:23:00,67,26,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距新屋冲 约293米,距胜文冲 约443米",111.99162,28.774494,,26,1271.3356612540613
681,,2017-05-25 11:24:00,74,27,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距新堤 约399米,距三星垸 约604米",111.98218200000001,28.781805,,27,1227.5953855449186
682,,2017-05-25 11:25:00,73,27,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距白积冲 约426米,距常德金仙耐磨材料有限公司 约483米",111.971531,28.788498999999998,,27,1277.2896954834773
683,,2017-05-25 11:26:00,80,28,"ACC开,3D定位,天线正常","湖南省常德市汉寿县麒麟路,距汉寿县玉贤耐磨材料厂 约237米,距湖南金能科技实业有限公司-西北门 约326米",111.959841,28.794337,,28,1311.1573124030188
684,,2017-05-25 11:27:00,71,29,"ACC开,3D定位,天线正常","湖南省常德市汉寿县麒麟路,距汉寿顶辉印刷有限公司 约161米,距汉寿县正月商贸有限公司 约213米",111.94711699999999,28.797897999999996,,29,1301.5777480147651
685,,2017-05-25 11:28:00,83,29,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距杨罗碑 约344米,距竹子陂村 约600米",111.933972,28.800708,,29,1318.4305826043635
686,,2017-05-25 11:29:00,92,30,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距马嘶桥 约344米,距马嘶桥村 约387米",111.920304,28.805039,,30,1416.1853852011513
687,,2017-05-25 11:30:00,90,31,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距中岭坪 约626米,距黄岭岗村 约647米",111.906907,28.811985999999997,,31,1516.75592027336
688,,2017-05-25 11:31:00,87,31,"ACC开,3D定位,天线正常","湖南省常德市汉寿县,距小光庙 约743米,距岩嘴派出所 约776米",111.893119,28.816821,,31,1446.9213938000973
689,,2017-05-25 11:37:00,87,39,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距焦家坝 约137米,距常德市金玉米业有限公司 约280米",111.823617,28.850106,,39,7715.797245407409
690,,2017-05-25 11:38:00,87,40,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距谢家铺客运站 约105米,距鸿鑫购物广场 约150米",111.810848,28.857311,,40,1479.3090480153464
691,,2017-05-25 11:39:00,88,41,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距梦食缘茶楼KTV大酒店 约66米,距鲍家湾 约259米",111.798933,28.86484500000001,,41,1431.1451957823597
692,,2017-05-25 11:40:00,90,41,"ACC开,3D定位,天线正常","湖南省常德市汉寿县G319(厦成线),距土地树 约509米,距合形窝 约512米",111.78469299999999,28.869861,,41,1494.6310154369785
693,,2017-05-25 11:41:00,91,42,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距曾家冲 约452米,距兴隆街 约453米",111.77129199999999,28.875859000000002,,42,1465.4572950579245
694,,2017-05-25 11:42:00,90,43,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距九龙岭 约404米,距常德田野机械厂-东门 约542米",111.76021899999999,28.885084999999997,,43,1488.2224242819555
695,,2017-05-25 11:43:00,86,44,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距马横岭 约252米,距兴旺冲 约528米",111.74963500000001,28.894553000000002,,44,1473.1442416275102
696,,2017-05-25 11:44:00,77,44,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距县一中 约230米,距汪家湾 约613米",111.742072,28.904981,,44,1373.5309507429513
697,,2017-05-25 11:45:00,77,45,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距长冲 约61米,距旺旺超市 约573米",111.734881,28.914989000000002,,45,1314.668847564718
698,,2017-05-25 11:46:00,78,46,"ACC开,3D定位,天线正常","湖南省常德市武陵区三一路,距常德市德山鑫七一气体充装有限公司 约314米,距常德市德山龙潭庵机械厂-东南门 约566米",111.72170600000001,28.917809000000002,,46,1320.1304141870414
699,,2017-05-25 11:47:00,77,46,"ACC开,3D定位,天线正常","湖南省常德市武陵区德山大道,距常德市三一机械有限公司 约160米,距善德生态园 约382米",111.70836000000001,28.920257,,46,1327.1742473134261
700,,2017-05-25 11:48:00,84,47,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距株木山村 约625米,距严家冲 约734米",111.695504,28.92363,,47,1306.236751021552
701,,2017-05-25 11:49:00,87,48,"ACC开,3D定位,天线正常","湖南省常德市武陵区,距刘家冲 约432米,距岩土坡 约653米",111.680676,28.924571000000004,,48,1446.9195269572585
702,,2017-05-25 11:50:00,81,48,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距汪家坪 约536米",111.667506,28.928746000000004,,48,1363.218019144993
703,,2017-05-25 11:51:00,88,49,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距下姚家 约431米,距红星村 约502米",111.655879,28.93657,,49,1427.2975998945678
704,,2017-05-25 11:52:00,83,50,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距吴家垱 约686米,距新起点车务 约756米",111.64259399999999,28.942721000000002,,50,1462.547302775543
705,,2017-05-25 11:53:00,88,51,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G319(厦成线),距下营坪 约188米,距东风驾校培训基地 约352米",111.627675,28.94418,,51,1460.753639755503
706,,2017-05-25 11:54:00,89,51,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距万元村 约123米,距茅岗陂 约367米",111.612573,28.946112,,51,1485.1198776305675
707,,2017-05-25 11:55:00,91,52,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距娄家屋场 约214米,距临沅村 约505米",111.598234,28.951501,,52,1518.4462144616834
708,,2017-05-25 11:56:00,86,53,"ACC开,3D定位,天线正常","湖南省常德市鼎城区X052,距南阳村 约423米,距龚家坪 约505米",111.58564399999999,28.958895000000002,,53,1475.2893069278891
709,,2017-05-25 11:57:00,85,54,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距三元村 约473米,距张家冲 约481米",111.57706599999999,28.970058,,54,1495.7229543145706
710,,2017-05-25 11:58:00,90,54,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距牛金坪 约233米,距涂家岗 约450米",111.57658400000001,28.983245,,54,1467.0789925830334
711,,2017-05-25 11:59:00,81,55,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距龙虎村 约716米,距曾家坡 约841米",111.57807,28.995962,,55,1421.435115003738
712,,2017-05-25 12:00:00,83,56,"ACC开,3D定位,天线正常","湖南省常德市桃源县X052,距易家桥村 约180米,距樟树村 约506米",111.57881,29.008406,,56,1385.5818121496525
713,,2017-05-25 12:01:00,85,56,"ACC开,3D定位,天线正常","湖南省常德市桃源县广安大道,距中心幼儿园 约69米,距桃源县木塘垸乡中心小学 约120米",111.576624,29.020977000000002,,56,1413.9032491541993
714,,2017-05-25 12:02:00,82,57,"ACC开,3D定位,天线正常","湖南省常德市桃源县X052,距伍周家 约249米,距庆兰 约487米",111.574698,29.033742999999998,,57,1431.8147237605629
715,,2017-05-25 12:03:00,87,58,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距李家湾 约247米,距华严岗 约716米",111.57436100000001,29.046611,,58,1431.2333518549146
716,,2017-05-25 12:04:00,83,59,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距定海管桩有限公司 约457米,距大润多家具批发 约531米",111.57408400000001,29.059765000000002,,59,1462.9079371717291
717,,2017-05-25 12:05:00,78,59,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距马井 约527米,距沙湾 约603米",111.572166,29.071984999999998,,59,1371.5312330676998
718,,2017-05-25 12:06:00,91,60,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距胡家溶 约43米,距李家塝 约556米",111.56910900000001,29.084117,,60,1381.3426367327368
719,,2017-05-25 12:07:00,78,61,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距翰林湾 约492米,距杨家溶 约596米",111.567384,29.097088,,61,1452.0182541237991
720,,2017-05-25 12:08:00,78,61,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距南堰 约257米,距杨家坪 约509米",111.566976,29.109537,,61,1384.8350386042541
721,,2017-05-25 12:09:00,86,62,"ACC开,3D定位,天线正常","湖南省常德市桃源县,距长岭岗 约49米,距龚家湾 约467米",111.57144,29.119756,,62,1216.240830914528
722,,2017-05-25 12:10:00,82,63,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距西洞庭管理区疾病预防与控制中心-预防接种门诊 约577米,距筲箕坡 约594米",111.586243,29.122271,,63,1464.8951435994495
723,,2017-05-25 12:11:00,89,63,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距土地垱 约342米,距窑顶村 约502米",111.600275,29.126448,,63,1439.9771505907072
724,,2017-05-25 12:12:00,83,64,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G56(杭瑞高速),距湖南新湘达门窗有限公司 约334米,距谭家烽火 约455米",111.615324,29.129143,,64,1492.1547248302136
725,,2017-05-25 12:13:00,59,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁山村 约523米,距鹏程鱼乐饭庄 约525米",111.626921,29.128894,,65,1126.7774106479997
726,,2017-05-25 12:14:00,19,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁山村 约183米,距中联重科武陵电梯厂 约336米",111.625975,29.125929,,65,342.258930103824
727,,2017-05-25 12:15:00,0,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁山村 约150米,距中联重科武陵电梯厂 约314米",111.62576499999999,29.125655,,65,36.66547214175402
728,,2017-05-25 12:16:00,30,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁山村 约113米,距中联重科武陵电梯厂 约292米",111.625451,29.125303000000002,,65,49.62124597846539
729,,2017-05-25 12:17:00,21,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁山村 约433米,距兄弟餐馆 约460米",111.62126200000002,29.124727000000004,,65,411.9107798500305
730,,2017-05-25 12:18:00,0,65,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约413米,距兄弟餐馆 约424米",111.620452,29.124871999999996,,65,80.31498817696466
731,,2017-05-25 12:19:00,48,66,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖南新湘达门窗有限公司 约292米,距陈家冲 约495米",111.621354,29.129254,,66,495.07125733395134
732,,2017-05-25 12:20:00,49,66,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距皇家湾 约139米,距陈家冲 约330米",111.6232,29.136313,,66,805.144083977783
733,,2017-05-25 12:21:00,43,67,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距小堰 约465米,距新堰 约528米",111.62503999999998,29.141216999999997,,67,573.8366544790971
734,,2017-05-25 12:22:00,21,67,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距新堰 约151米,距小堰 约217米",111.627403,29.146604999999997,,67,641.5675879346766
735,,2017-05-25 12:23:00,18,67,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距大堰 约472米,距古堤桥 约515米",111.62973899999999,29.152332,,67,676.0143696802622
736,,2017-05-25 12:24:00,24,67,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距余家岗 约499米,距大堰 约563米",111.63193600000001,29.153465999999998,,67,247.82608752163125
737,,2017-05-25 12:25:00,26,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约470米,距常德市鼎城区石板滩卫生院-预防接种门诊 约499米",111.635696,29.156669,,68,510.0619102401226
738,,2017-05-25 12:26:00,5,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约364米,距常德金德山水泥有限公司 约371米",111.63578600000001,29.15912800000001,,68,273.56834082001166
739,,2017-05-25 12:27:00,32,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎城永欣机械制造公司 约208米,距常德金德山水泥有限公司 约330米",111.636683,29.160697,,68,194.99910816989217
740,,2017-05-25 12:28:00,5,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约176米,距石板滩中学 约246米",111.63946200000001,29.162582,,68,341.68527740475537
741,,2017-05-25 12:29:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.640316,29.162191999999997,,68,93.5785264144589
742,,2017-05-25 12:30:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约335米",111.640321,29.162190999999996,,68,0.4980729186773283
743,,2017-05-25 12:31:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031000000001,29.162190000000002,,68,1.0738770097678922
744,,2017-05-25 12:32:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031299999999,29.162190999999996,,68,0.31180245546639695
745,,2017-05-25 12:33:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约334米",111.640304,29.162184999999997,,68,1.0994654780191409
746,,2017-05-25 12:34:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约334米",111.640304,29.162183000000002,,68,0.22239016762039024
747,,2017-05-25 12:35:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约191米,距石板滩中学 约334米",111.64030600000001,29.162193,,68,1.1287819246779094
748,,2017-05-25 12:36:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031299999999,29.1622,,68,1.0333678053272397
749,,2017-05-25 12:37:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031100000001,29.162195,,68,0.5889164857684519
750,,2017-05-25 12:38:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031100000001,29.162198999999998,,68,0.4447803355944428
751,,2017-05-25 12:39:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约192米,距石板滩中学 约334米",111.64031299999999,29.162196,,68,0.3859962198271177
752,,2017-05-25 12:40:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.640317,29.162198999999998,,68,0.5119911765813414
753,,2017-05-25 12:41:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.64032399999999,29.162198999999998,,68,0.6797028875115817
754,,2017-05-25 12:42:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.640325,29.162201,,68,0.2426641219560077
755,,2017-05-25 12:43:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.640326,29.162201,,68,0.09710041078676804
756,,2017-05-25 12:44:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.640326,29.162201,,68,0.0
757,,2017-05-25 12:45:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.64032399999999,29.162202,,68,0.22378182465882834
758,,2017-05-25 12:46:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约193米,距石板滩中学 约334米",111.64032399999999,29.162203,,68,0.1111950838101951
759,,2017-05-25 12:47:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约335米",111.640328,29.162201,,68,0.4475636471455425
760,,2017-05-25 12:48:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约334米",111.640328,29.162203,,68,0.22239016762039024
761,,2017-05-25 12:49:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约194米,距石板滩中学 约335米",111.640331,29.162205,,68,0.3664884568856057
762,,2017-05-25 12:50:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约195米,距石板滩中学 约334米",111.640332,29.162209999999998,,68,0.5643909592142222
763,,2017-05-25 12:51:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约195米,距石板滩中学 约335米",111.64034199999999,29.162209000000004,,68,0.9773500707520322
764,,2017-05-25 12:56:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约334米",111.64034299999999,29.162217,,68,0.8948444952941279
765,,2017-05-25 12:57:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约334米",111.64034199999999,29.162218,,68,0.14762395869752296
766,,2017-05-25 12:58:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约334米",111.64034099999999,29.162222999999997,,68,0.5643909575833751
767,,2017-05-25 12:59:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约334米",111.64034,29.162224,,68,0.1476239565904532
768,,2017-05-25 13:00:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约333米",111.64033500000001,29.162227,,68,0.5890596323530475
769,,2017-05-25 13:01:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约333米",111.64033300000001,29.162225,,68,0.29524790736538953
770,,2017-05-25 13:02:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约333米",111.64033400000001,29.162225,,68,0.09710038809040766
771,,2017-05-25 13:03:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约333米",111.64033899999998,29.162236,,68,1.3159779817018962
772,,2017-05-25 13:04:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约332米",111.640336,29.162239000000003,,68,0.44287183903868893
773,,2017-05-25 13:05:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约332米",111.640332,29.162240999999998,,68,0.4475635231868275
774,,2017-05-25 13:06:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约333米",111.64033500000001,29.162234,,68,0.8310892435765225
775,,2017-05-25 13:07:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约196米,距石板滩中学 约331米",111.640325,29.162242,,68,1.3168775463881168
776,,2017-05-25 13:08:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约331米",111.64032900000001,29.162245000000002,,68,0.5119910445790596
777,,2017-05-25 13:09:00,0,68,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约197米,距石板滩中学 约331米",111.640325,29.16225,,68,0.6782067268215947
