VehicleID,StopID,StartRow,StartTime,StopRow,EndTime,Latitude,Longitude,Distance from previous stop,Average Speed from Previous stop,stopDuration,TimeDIffbtwStops
C1415,1,1,2017-04-12 00:00:01,512,2017-04-12 07:45:11,30.08804386523439,111.79742167578121,0,0,27910.0,0
C1415,2,552,2017-04-12 08:17:41,552,2017-04-12 08:18:31,29.886651,111.90495,342,66.8974358974359,50.0,1950
C1415,3,644,2017-04-12 09:37:21,645,2017-04-12 09:39:01,29.1309355,111.6841435,227,70.34065934065934,100.0,4730
C1415,4,651,2017-04-12 09:43:11,654,2017-04-12 09:46:31,29.125679,111.62567225,-6,67.0,200.0,250
C1415,5,657,2017-04-12 09:48:11,657,2017-04-12 09:49:01,29.124825,111.620457,-469,18.0,50.0,100
C1415,6,672,2017-04-12 10:00:41,927,2017-04-12 13:33:51,29.16215656250003,111.64054913281247,-36,25.0,12790.0,700
C1415,1,1,2017-05-05 00:00:23,822,2017-05-05 13:42:23,39.68060764111922,116.42102044403897,0,0,49320.0,0
C1415,2,933,2017-05-05 15:32:23,933,2017-05-05 15:33:23,40.340387,116.825087,21,66.5909090909091,60.0,6600
C1415,3,938,2017-05-05 15:37:23,939,2017-05-05 15:39:23,40.355704,116.82841400000001,661,33.5,120.0,240
C1415,4,944,2017-05-05 15:43:23,945,2017-05-05 15:45:23,40.358769,116.814792,-668,32.0,120.0,240
C1415,5,947,2017-05-05 15:46:23,956,2017-05-05 15:56:23,40.35880620000001,116.81223989999998,8,7.0,600.0,60
C1415,6,958,2017-05-05 15:57:23,1136,2017-05-05 18:56:23,40.35956962569832,116.81476834078208,-12,6.0,10740.0,60
C1415,7,1140,2017-05-05 18:59:23,1437,2017-05-06 00:00:53,40.35873607718122,116.81230403020129,23,9.0,18090.0,180
C1415,1,1,2017-05-07 00:00:23,413,2017-05-07 06:53:23,34.11985537530265,114.10588530750596,0,0,24780.0,0
C1415,2,619,2017-05-07 10:19:53,624,2017-05-07 10:25:53,31.934553166666664,114.28311533333333,316,76.97560975609755,360.0,12390
C1415,3,626,2017-05-07 10:26:53,626,2017-05-07 10:27:53,31.933635,114.282552,-203,5.0,60.0,60
C1415,4,628,2017-05-07 10:28:53,633,2017-05-07 10:34:53,31.933131666666668,114.28211499999999,-102,6.0,360.0,60
C1415,5,635,2017-05-07 10:35:53,637,2017-05-07 10:38:53,31.932390666666667,114.281673,47,12.0,180.0,60
C1415,6,684,2017-05-07 11:24:53,741,2017-05-07 12:22:53,31.496878931034484,114.1006077068966,297,67.93478260869566,3480.0,2760
C1415,7,850,2017-05-07 14:10:53,850,2017-05-07 14:11:53,30.358233,114.15776,-285,74.11111111111111,60.0,6480
C1415,8,852,2017-05-07 14:12:53,852,2017-05-07 14:13:53,30.358815000000003,114.156574,-1,16.0,60.0,60
C1415,9,855,2017-05-07 14:15:53,856,2017-05-07 14:17:53,30.367020500000002,114.15705700000001,102,40.5,120.0,120
C1415,10,861,2017-05-07 14:21:53,1107,2017-05-07 18:28:53,30.38069070445343,114.17503174898769,-43,36.5,14820.0,240
