,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
250,250,250,250,250,,2017-01-06 09:41:00,26,14,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德市鼎城区石板滩卫生院-预防接种门诊 约531米,距常德金德山水泥有限公司 约538米",111.63538,29.156028999999997,164.0362317965654,14
251,251,251,251,251,,2017-01-06 09:42:00,19,14,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距常德金德山水泥有限公司 约393米,距鼎城永欣机械制造公司 约470米",111.635925,29.157685999999998,191.70014246266933,14
252,252,252,252,252,,2017-01-06 09:45:00,27,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约153米,距鼎城永欣机械制造公司 约241米",111.6374,29.162933000000002,600.7633081107764,15
253,253,253,253,253,,2017-01-06 09:46:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约198米,距石板滩中学 约342米",111.64041,29.162174,304.212652889322,15
254,254,254,254,254,,2017-01-06 09:50:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,1.1781196405677778,15
255,255,255,255,255,,2017-01-06 09:53:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
256,256,256,256,256,,2017-01-06 09:56:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
257,257,257,257,257,,2017-01-06 10:05:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
258,258,258,258,258,,2017-01-06 10:08:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
259,259,259,259,259,,2017-01-06 10:11:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
260,260,260,260,260,,2017-01-06 10:14:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
261,261,261,261,261,,2017-01-06 10:18:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
262,262,262,262,262,,2017-01-06 10:19:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
263,263,263,263,263,,2017-01-06 10:22:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
264,264,264,264,264,,2017-01-06 10:26:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
265,265,265,265,265,,2017-01-06 10:29:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
266,266,266,266,266,,2017-01-06 10:32:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
267,267,267,267,267,,2017-01-06 10:35:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
268,268,268,268,268,,2017-01-06 10:35:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
269,269,269,269,269,,2017-01-06 10:36:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约343米",111.64041999999999,29.16218,0.0,15
270,270,270,270,270,,2017-01-06 10:36:00,7,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约204米,距石板滩中学 约224米",111.63946499999999,29.162855,119.29991930614096,15
271,271,271,271,271,,2017-01-06 10:37:00,12,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约179米,距鼎城永欣机械制造公司 约182米",111.63825,29.16269500000001,119.31028397558377,15
272,272,272,272,272,,2017-01-06 10:37:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,7.240251031671542,15
273,273,273,273,273,,2017-01-06 10:38:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
274,274,274,274,274,,2017-01-06 10:38:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
275,275,275,275,275,,2017-01-06 10:39:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
276,276,276,276,276,,2017-01-06 10:42:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
277,277,277,277,277,,2017-01-06 10:46:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
278,278,278,278,278,,2017-01-06 10:49:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
279,279,279,279,279,,2017-01-06 10:52:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
280,280,280,280,280,,2017-01-06 10:55:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
281,281,281,281,281,,2017-01-06 10:59:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
282,282,282,282,282,,2017-01-06 11:02:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
283,283,283,283,283,,2017-01-06 11:05:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
284,284,284,284,284,,2017-01-06 11:08:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
285,285,285,285,285,,2017-01-06 11:12:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
286,286,286,286,286,,2017-01-06 11:15:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
287,287,287,287,287,,2017-01-06 11:16:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
288,288,288,288,288,,2017-01-06 11:16:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
289,289,289,289,289,,2017-01-06 11:18:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
290,290,290,290,290,,2017-01-06 11:21:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约178米,距鼎城永欣机械制造公司 约183米",111.638176,29.162687,0.0,15
291,291,291,291,291,,2017-01-06 11:22:00,11,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距石板滩中学 约197米,距鼎城永欣机械制造公司 约211米",111.63921,29.162977,105.45256747697672,15
292,292,292,292,292,,2017-01-06 11:22:00,8,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约199米,距石板滩中学 约264米",111.639824,29.162657,69.43032010383467,15
293,293,293,293,293,,2017-01-06 11:23:00,13,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约152米,距石板滩中学 约308米",111.63983,29.162122999999998,59.381032798119776,15
294,294,294,294,294,,2017-01-06 11:23:00,10,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约145米,距常德金德山水泥有限公司 约281米",111.64011399999998,29.161673999999998,57.03624631638941,15
295,295,295,295,295,,2017-01-06 11:24:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,64.61577333146668,15
296,296,296,296,296,,2017-01-06 11:27:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
297,297,297,297,297,,2017-01-06 11:31:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
298,298,298,298,298,,2017-01-06 11:34:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
299,299,299,299,299,,2017-01-06 11:37:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
300,300,300,300,300,,2017-01-06 11:40:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
301,301,301,301,301,,2017-01-06 11:43:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
302,302,302,302,302,,2017-01-06 11:47:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
303,303,303,303,303,,2017-01-06 11:50:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
304,304,304,304,304,,2017-01-06 11:53:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
305,305,305,305,305,,2017-01-06 11:57:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
306,306,306,306,306,,2017-01-06 12:00:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
307,307,307,307,307,,2017-01-06 12:03:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
308,308,308,308,308,,2017-01-06 12:06:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
309,309,309,309,309,,2017-01-06 12:10:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
310,310,310,310,310,,2017-01-06 12:13:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
311,311,311,311,311,,2017-01-06 12:16:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
312,312,312,312,312,,2017-01-06 12:19:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
313,313,313,313,313,,2017-01-06 12:23:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
314,314,314,314,314,,2017-01-06 12:26:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
315,315,315,315,315,,2017-01-06 12:29:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
316,316,316,316,316,,2017-01-06 12:33:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
317,317,317,317,317,,2017-01-06 12:36:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
318,318,318,318,318,,2017-01-06 12:39:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
319,319,319,319,319,,2017-01-06 12:42:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
320,320,320,320,320,,2017-01-06 12:46:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
321,321,321,321,321,,2017-01-06 12:49:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
322,322,322,322,322,,2017-01-06 12:52:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
323,323,323,323,323,,2017-01-06 12:55:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
324,324,324,324,324,,2017-01-06 12:59:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
325,325,325,325,325,,2017-01-06 13:02:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
326,326,326,326,326,,2017-01-06 13:05:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
327,327,327,327,327,,2017-01-06 13:08:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
328,328,328,328,328,,2017-01-06 13:12:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
329,329,329,329,329,,2017-01-06 13:15:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
330,330,330,330,330,,2017-01-06 13:18:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
331,331,331,331,331,,2017-01-06 13:22:00,0,15,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距鼎城永欣机械制造公司 约206米,距常德金德山水泥有限公司 约338米",111.64055,29.162113,0.0,15
