Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Longitude,Latitude,Distance traveled (km),Distance_geopy
156,,2017-06-03 02:10:00,0,0,113.15693999999999,29.405196000000004,0,0.0
157,,2017-06-03 02:10:00,0,0,113.15693999999999,29.405196000000004,0,0.0
158,,2017-06-03 02:11:00,0,0,113.15694099999999,29.405196999999998,0,0.14747234743494014
159,,2017-06-03 02:12:00,0,0,113.15694199999999,29.405198,0,0.1474723476185594
160,,2017-06-03 02:13:00,0,0,113.156957,29.40519,0,1.7037198494826322
161,,2017-06-03 02:14:00,0,0,113.156957,29.405189,0,0.11119508416385716
162,,2017-06-03 02:15:00,0,0,113.156958,29.405189,0,0.09686974782646918
163,,2017-06-03 02:15:00,0,0,113.156958,29.405189,0,0.0
164,,2017-06-03 02:16:00,0,0,113.15696000000001,29.405186999999998,0,0.29494470577535464
165,,2017-06-03 02:17:00,0,0,113.156957,29.40519,0,0.4424170584137298
166,,2017-06-03 02:18:00,0,0,113.156957,29.405191,0,0.11119508345653308
167,,2017-06-03 02:19:00,0,0,113.156957,29.405191,0,0.0
168,,2017-06-03 02:20:00,0,0,113.156957,29.405192,0,0.11119508345653308
169,,2017-06-03 02:20:00,0,0,113.156957,29.405192,0,0.0
170,,2017-06-03 02:21:00,0,0,113.15695600000001,29.405191,0,0.14747235209092094
171,,2017-06-03 02:22:00,0,0,113.156957,29.405191,0,0.09686974838554532
172,,2017-06-03 02:23:00,0,0,113.15695600000001,29.405191,0,0.09686974838554532
173,,2017-06-03 02:24:00,0,0,113.15695500000001,29.405191,0,0.0968697459207491
174,,2017-06-03 02:25:00,0,0,113.15695600000001,29.405193,0,0.24257191513934975
175,,2017-06-03 02:25:00,0,0,113.156957,29.405193,0,0.09686974647982508
176,,2017-06-03 02:26:00,0,0,113.156958,29.405192,0,0.1474723503793015
177,,2017-06-03 02:27:00,0,0,113.156957,29.405192,0,0.09686974496788904
178,,2017-06-03 02:28:00,0,0,113.156957,29.405192,0,0.0
179,,2017-06-03 02:29:00,0,0,113.156958,29.405193,0,0.14747235047187718
180,,2017-06-03 02:30:00,0,0,113.15696200000001,29.40519500000001,0,0.4467631836967949
181,,2017-06-03 02:30:00,0,0,113.15696299999999,29.405196000000004,0,0.1474723496798864
182,,2017-06-03 02:31:00,0,0,113.15696399999999,29.405198,0,0.2425719129125151
183,,2017-06-03 02:32:00,0,0,113.15696399999999,29.405198,0,0.0
184,,2017-06-03 02:33:00,0,0,113.15696499999999,29.405198,0,0.09686974048312597
185,,2017-06-03 02:34:00,0,0,113.15696299999999,29.4052,0,0.2949446934424553
186,,2017-06-03 02:35:00,0,0,113.15696399999999,29.405201,0,0.14747234519799315
187,,2017-06-03 02:35:00,0,0,113.15696399999999,29.405203000000004,0,0.22239016762039024
188,,2017-06-03 02:36:00,0,0,113.15696399999999,29.40520200000001,0,0.11119508310287103
189,,2017-06-03 02:37:00,0,0,113.15696499999999,29.405203000000004,0,0.14747234422238278
190,,2017-06-03 02:38:00,0,0,113.156967,29.405203999999998,0,0.22338157637630632
191,,2017-06-03 02:39:00,0,0,113.156967,29.405203999999998,0,0.0
192,,2017-06-03 02:40:00,0,0,113.15696799999999,29.405205,0,0.14747234297057735
193,,2017-06-03 02:40:00,0,0,113.15696799999999,29.405205,0,0.0
194,,2017-06-03 02:41:00,0,0,113.156966,29.405206,0,0.22338157449158674
195,,2017-06-03 02:42:00,0,0,113.15696499999999,29.405207,0,0.14747234117591365
196,,2017-06-03 02:43:00,0,0,113.15696399999999,29.405208000000002,0,0.14747234135953258
197,,2017-06-03 02:44:00,0,0,113.15696100000001,29.405208000000002,0,0.29060919163116705
198,,2017-06-03 02:45:00,0,0,113.15696100000001,29.405209999999997,0,0.22239016726672825
199,,2017-06-03 02:45:00,0,0,113.156966,29.405209999999997,0,0.4843486427792064
200,,2017-06-03 02:46:00,0,0,113.156967,29.405210999999998,0,0.14747234001515108
201,,2017-06-03 02:47:00,0,0,113.15696799999999,29.405209999999997,0,0.1474723399225751
202,,2017-06-03 02:48:00,0,0,113.15696799999999,29.405210999999998,0,0.11119508416385712
203,,2017-06-03 02:49:00,0,0,113.15696799999999,29.405212,0,0.11119508345653308
204,,2017-06-03 02:50:00,0,0,113.15696899999999,29.405210999999998,0,0.14747233876334545
205,,2017-06-03 02:50:00,0,0,113.15696799999999,29.405212,0,0.1474723388559214
206,,2017-06-03 02:51:00,0,0,113.156967,29.405210999999998,0,0.14747233876334545
207,,2017-06-03 02:52:00,0,0,113.15696499999999,29.405209999999997,0,0.22338156473802429
208,,2017-06-03 02:53:00,0,0,113.15696299999999,29.405209999999997,0,0.193739456865203
209,,2017-06-03 02:54:00,0,0,113.15696200000001,29.405209999999997,0,0.09686973028119833
210,,2017-06-03 02:55:00,0,0,113.15696100000001,29.40520900000001,0,0.14747233867230258
211,,2017-06-03 02:55:00,0,0,113.15696100000001,29.405208000000002,0,0.1111950845175192
212,,2017-06-03 02:56:00,0,0,113.15696000000001,29.405207,0,0.14747234126695666
213,,2017-06-03 02:57:00,0,0,113.15696100000001,29.405207,0,0.09686973190738224
214,,2017-06-03 02:58:00,0,0,113.15696000000001,29.405206,0,0.14747234189285946
215,,2017-06-03 02:59:00,0,0,113.15696200000001,29.405205,0,0.22338157317825708
216,,2017-06-03 03:00:00,0,0,113.15696100000001,29.405205,0,0.09686973258070533
217,,2017-06-03 03:00:00,0,0,113.15695900000001,29.405205,0,0.1937394663938085
218,,2017-06-03 03:01:00,0,0,113.156957,29.405205,0,0.1937394663938085
219,,2017-06-03 03:02:00,0,0,113.156957,29.405205,0,0.0
220,,2017-06-03 03:03:00,0,0,113.15695600000001,29.405203999999998,0,0.14747234368752316
221,,2017-06-03 03:04:00,0,0,113.15695500000001,29.405205,0,0.14747234216105565
222,,2017-06-03 03:05:00,0,0,113.156952,29.405205,0,0.2906092002069118
223,,2017-06-03 03:05:00,0,0,113.156952,29.405206,0,0.1111950845175192
224,,2017-06-03 03:06:00,0,0,113.15695,29.405207,0,0.2233815723106109
225,,2017-06-03 03:07:00,0,0,113.15695,29.405207,0,0.0
226,,2017-06-03 03:08:00,0,0,113.156951,29.405208000000002,0,0.14747234216905425
227,,2017-06-03 03:09:00,0,0,113.156951,29.405207,0,0.11119508345653306
228,,2017-06-03 03:10:00,0,0,113.156951,29.405205,0,0.22239016762039024
229,,2017-06-03 03:10:00,0,0,113.15695,29.405206,0,0.14747234422085004
230,,2017-06-03 03:11:00,0,0,113.156949,29.405206,0,0.09686973286024277
231,,2017-06-03 03:12:00,0,0,113.156948,29.405205,0,0.14747234250923075
232,,2017-06-03 03:13:00,0,0,113.156948,29.405205,0,0.0
233,,2017-06-03 03:14:00,0,0,113.15694599999999,29.405206,0,0.22338157342272455
234,,2017-06-03 03:15:00,0,0,113.156948,29.405207,0,0.22338157124174868
235,,2017-06-03 03:15:00,0,0,113.156948,29.405206,0,0.11119508345653308
236,,2017-06-03 03:16:00,0,0,113.156949,29.405205,0,0.14747234250923075
237,,2017-06-03 03:17:00,0,0,113.156948,29.405203999999998,0,0.14747234206847978
