Unnamed: 0,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Latitude,Longitude,Distance traveled (km),Distance_geopy
684,78,1970-01-01 00:00:00.000000096,96,"湖南省益阳市赫山区,距白毛冲 约452米,距黄家塘 约658米",112,497819,28,429803,"ACC开,3D定位,天线正常",1373754.998899852
685,72,1970-01-01 00:00:00.000000097,97,"湖南省益阳市赫山区,距汤家湾 约194米,距高家拐 约264米",112,504833,28,419516,"ACC开,3D定位,天线正常",13155346.366198946
686,77,1970-01-01 00:00:00.000000097,97,"湖南省益阳市赫山区,距围子屋场 约374米,距伞匠湾 约441米",112,511012,28,409953,"ACC开,3D定位,天线正常",13322968.522427885
687,74,1970-01-01 00:00:00.000000098,98,"湖南省益阳市赫山区,距徐家湾 约88米,距土三甲湾 约590米",112,516144,28,398643,"ACC开,3D定位,天线正常",13015233.661257112
688,70,1970-01-01 00:00:00.000000098,98,"湖南省益阳市赫山区,距唐家坪 约241米,距谭家屋场 约338米",112,522374,28,389325,"ACC开,3D定位,天线正常",4102334.9791586264
689,70,1970-01-01 00:00:00.000000099,99,"湖南省益阳市赫山区,距长冲 约370米,距刘家湾 约583米",112,526216,28,378911,"ACC开,3D定位,天线正常",2547762.1401898945
690,82,1970-01-01 00:00:00.000000100,100,"湖南省益阳市赫山区,距枫树山 约169米,距木家塘村 约451米",112,529803,28,368239,"ACC开,3D定位,天线正常",11680397.530842826
691,77,1970-01-01 00:00:00.000000100,100,"湖南省益阳市赫山区,距铁炉冲 约371米,距仙峰寺村 约435米",112,53171,28,357039,"ACC开,3D定位,天线正常",3908933.6766952467
692,85,1970-01-01 00:00:00.000000101,101,"湖南省益阳市赫山区,距李家湾 约198米,距周家湾 约544米",112,537502,28,345258,"ACC开,3D定位,天线正常",9379328.1538964
693,73,1970-01-01 00:00:00.000000102,102,"湖南省长沙市宁乡县,距学田湾 约282米,距印子湾 约416米",112,543942,28,335612,"ACC开,3D定位,天线正常",7138311.436686801
694,56,1970-01-01 00:00:00.000000102,102,"湖南省益阳市赫山区,距卢家冲 约276米,距王家坡 约268米",112,55227,28,328581,"ACC开,3D定位,天线正常",13678746.353427975
695,72,1970-01-01 00:00:00.000000107,107,"湖南省长沙市宁乡县,距赵子龙 约371米,距腊山冲 约490米",112,595501,28,312408,"ACC开,3D定位,天线正常",2645347.038703804
696,81,1970-01-01 00:00:00.000000107,107,"湖南省长沙市宁乡县,距宁乡佳和农牧有限公司双江口种猪场 约22米,距石头坑 约115米",112,607566,28,308606,"ACC开,3D定位,天线正常",13361269.407518895
697,72,1970-01-01 00:00:00.000000108,108,"湖南省长沙市宁乡县谐园路,距茶庵寺村 约228米,距石硖子 约261米",112,619659,28,303773,"ACC开,3D定位,天线正常",13155346.366198946
698,76,1970-01-01 00:00:00.000000109,109,"湖南省长沙市宁乡县,距竹山湾 约139米,距熊家洲 约327米",112,630514,28,296898,"ACC开,3D定位,天线正常",3424165.523121224
699,62,1970-01-01 00:00:00.000000111,111,"湖南省长沙市宁乡县金水西路,距食话实说 约340米,距联想专卖店(长沙精盾) 约347米",112,650785,28,284673,"ACC开,3D定位,天线正常",1471759.722668401
700,70,1970-01-01 00:00:00.000000112,112,"湖南省长沙市宁乡县金水路,距胡家老屋 约291米,距南竹山 约336米",112,661661,28,281822,"ACC开,3D定位,天线正常",2840373.7326188786
701,73,1970-01-01 00:00:00.000000112,112,"湖南省长沙市宁乡县金水路,距湖南东澳有色金属有限公司 约9米,距湖南江元机械制造有限公司 约24米",112,672557,28,279897,"ACC开,3D定位,天线正常",11464888.842883933
702,88,1970-01-01 00:00:00.000000113,113,"湖南省长沙市宁乡县亚洲路,距普洛斯金洲新区物流园一期 约137米,距方家桥村 约246米",112,685976,28,275894,"ACC开,3D定位,天线正常",4198917.903727528
703,70,1970-01-01 00:00:00.000000114,114,"湖南省长沙市宁乡县金水路,距Brooks Brothers 约478米,距黑瓦屋 约481米",112,698299,28,27127,"ACC开,3D定位,天线正常",687161.7091330603
704,72,1970-01-01 00:00:00.000000114,114,"湖南省长沙市望城区,距荆塘湾 约285米,距彭家湾 约342米",112,709287,28,26714,"ACC开,3D定位,天线正常",5159831.394190374
705,71,1970-01-01 00:00:00.000000115,115,"湖南省长沙市望城区,距马家塘 约150米,距神仙塘 约231米",112,720119,28,26199,"ACC开,3D定位,天线正常",13241988.606823165
706,66,1970-01-01 00:00:00.000000115,115,"湖南省长沙市望城区,距梵塘庵 约167米,距蝶恋农家 约200米",112,730512,28,256676,"ACC开,3D定位,天线正常",7415122.868528183
707,71,1970-01-01 00:00:00.000000116,116,"湖南省长沙市望城区,距钟馗庙 约310米,距长塘村 约373米",112,741067,28,251798,"ACC开,3D定位,天线正常",13499285.484132065
708,60,1970-01-01 00:00:00.000000116,116,"湖南省长沙市望城区,距药铺湾 约376米,距望城区白箬铺镇金星完小 约465米",112,751326,28,248573,"ACC开,3D定位,天线正常",1471759.722668401
709,65,1970-01-01 00:00:00.000000117,117,"湖南省长沙市望城区,距金峰村 约238米,距大马塘 约346米",112,757514,28,242574,"ACC开,3D定位,天线正常",11167867.650425848
710,77,1970-01-01 00:00:00.000000118,118,"湖南省长沙市望城区金城大道,距赵家岭 约168米,距刘家塘 约400米",112,755744,28,231655,"ACC开,3D定位,天线正常",11015524.52038953
711,77,1970-01-01 00:00:00.000000118,118,"湖南省长沙市望城区,距易家冲 约219米,距书馆塘 约336米",112,757006,28,220492,"ACC开,3D定位,天线正常",294530.8774058816
712,72,1970-01-01 00:00:00.000000119,119,"湖南省长沙市望城区G319,距长沙嘉盈机械有限公司 约38米,距望城镇白若镇中心幼儿园 约47米",112,75805,28,208684,"ACC开,3D定位,天线正常",6952827.609779476
713,80,1970-01-01 00:00:00.000000119,119,"湖南省长沙市望城区,距茅冲 约55米,距龙家洲 约249米",112,754578,28,197604,"ACC开,3D定位,天线正常",7690118.757375592
714,77,1970-01-01 00:00:00.000000120,120,"湖南省长沙市望城区,距花林冲 约275米,距洞门岭 约324米",112,754214,28,185875,"ACC开,3D定位,天线正常",13063255.25500856
715,63,1970-01-01 00:00:00.000000121,121,"湖南省长沙市望城区,距鹿饮泉 约519米,距塌冲 约564米",112,753076,28,175218,"ACC开,3D定位,天线正常",12644704.672028175
716,0,1970-01-01 00:00:00.000000121,121,"湖南省长沙市望城区,距鹿饮泉 约519米,距塌冲 约564米",112,753076,28,175218,"ACC开,3D定位,天线正常",0.0
717,75,1970-01-01 00:00:00.000000121,121,"湖南省长沙市望城区岳宁大道,距熊家冲 约312米,距龙云村 约346米",112,749707,28,155493,"ACC开,3D定位,天线正常",7230775.268089994
718,55,1970-01-01 00:00:00.000000122,122,"湖南省长沙市望城区,距座山 约351米,距铁弓冲 约591米",112,748811,28,146504,"ACC开,3D定位,天线正常",1079607.1691504621
719,0,1970-01-01 00:00:00.000000122,122,"湖南省长沙市望城区,距座山 约351米,距铁弓冲 约591米",112,748811,28,146504,"ACC开,3D定位,天线正常",0.0
720,89,1970-01-01 00:00:00.000000123,123,"湖南省长沙市望城区,距夏天盛 约307米,距大树坪 约455米",112,742857,28,124852,"ACC开,3D定位,天线正常",5064182.052945855
721,0,1970-01-01 00:00:00.000000123,123,"湖南省长沙市望城区,距东溪冲 约181米,距大良湾 约291米",112,743316,28,119122,"ACC开,3D定位,天线正常",2937811.605591292
722,79,1970-01-01 00:00:00.000000125,125,"湖南省长沙市望城区X079,距桐木圣阳电器 约111米,距桐木佳园 约151米",112,750474,28,104278,"ACC开,3D定位,天线正常",8053707.496507688
723,78,1970-01-01 00:00:00.000000126,126,"湖南省长沙市望城区,距陈家湾 约315米,距台子上 约345米",112,750965,28,92572,"ACC开,3D定位,天线正常",13755427.391360335
724,60,1970-01-01 00:00:00.000000126,126,"湖南省长沙市宁乡县,距肖家冲 约291米,距天益塘 约312米",112,751998,28,82264,"ACC开,3D定位,天线正常",11957095.819132635
725,86,1970-01-01 00:00:00.000000127,127,"湖南省长沙市宁乡县S50(长韶娄高速),距报恩寺 约189米,距坳上 约398米",112,751933,28,71625,"ACC开,3D定位,天线正常",13467109.020671453
726,61,1970-01-01 00:00:00.000000127,127,"湖南省长沙市宁乡县,距刘家湾 约173米,距荷塘沟 约310米",112,750225,28,61006,"ACC开,3D定位,天线正常",13787277.95801137
727,85,1970-01-01 00:00:00.000000128,128,"湖南省长沙市宁乡县,距华表塘 约299米,距坝上 约477米",112,749268,28,50059,"ACC开,3D定位,天线正常",12863588.28991431
728,77,1970-01-01 00:00:00.000000129,129,"湖南省长沙市宁乡县,距罗家大冲 约431米,距禾虎洞 约485米",112,748161,28,38255,"ACC开,3D定位,天线正常",7323047.378237181
729,75,1970-01-01 00:00:00.000000129,129,"湖南省长沙市宁乡县,距牛车坳 约102米,距大枫木冲 约375米",112,748593,28,26646,"ACC开,3D定位,天线正常",8502728.173919206
730,73,1970-01-01 00:00:00.000000130,130,"湖南省长沙市宁乡县X087(新枫路),距吴家洲 约214米,距罐山 约369米",112,754118,28,16551,"ACC开,3D定位,天线正常",1471759.7226684003
731,65,1970-01-01 00:00:00.000000130,130,"湖南省长沙市宁乡县,距肖家冲 约311米,距枫树塘 约418米",112,761475,28,757,"ACC开,3D定位,天线正常",4488166.547022753
732,73,1970-01-01 00:00:00.000000131,131,"湖南省长沙市宁乡县,距康家咀 约67米,距南口塘 约259米",112,765487,27,997915,"ACC开,3D定位,天线正常",4123301.8876539473
733,68,1970-01-01 00:00:00.000000131,131,"湖南省湘潭市湘潭县,距宝安堂 约49米,距竹山屋场 约179米",112,76987,27,988391,"ACC开,3D定位,天线正常",13771592.619620714
734,74,1970-01-01 00:00:00.000000132,132,"湖南省湘潭市湘潭县,距黑瓦屋 约149米,距长龙村 约237米",112,774554,27,978314,"ACC开,3D定位,天线正常",297219.6358014802
735,77,1970-01-01 00:00:00.000000133,133,"湖南省湘潭市湘潭县,距陈家坝 约261米,距坳上 约330米",112,781366,27,969438,"ACC开,3D定位,天线正常",11537446.623060199
736,70,1970-01-01 00:00:00.000000133,133,"湖南省湘潭市湘潭县,距邓家冲 约305米,距双树坳 约305米",112,789496,27,96081,"ACC开,3D定位,天线正常",297219.63580148143
737,74,1970-01-01 00:00:00.000000134,134,"湖南省湘潭市湘潭县,距邹家坳 约391米,距细塘子坳 约412米",112,792575,27,95025,"ACC开,3D定位,天线正常",2374181.2796871667
738,65,1970-01-01 00:00:00.000000134,134,"湖南省湘潭市湘潭县,距西宵 约190米,距丁板塘 约249米",112,796899,27,940598,"ACC开,3D定位,天线正常",6551082.203440309
739,78,1970-01-01 00:00:00.000000135,135,"湖南省湘潭市湘潭县,距望仙桥 约149米,距洪家湾 约292米",112,799061,27,930561,"ACC开,3D定位,天线正常",4238714.309956596
740,78,1970-01-01 00:00:00.000000136,136,"湖南省湘潭市湘潭县,距侯田村 约391米,距乌泥塘 约404米",112,800432,27,918622,"ACC开,3D定位,天线正常",5787552.764081115
741,69,1970-01-01 00:00:00.000000136,136,"湖南省湘潭市湘潭县,距塘角湾 约248米,距司马村 约290米",112,799299,27,908641,"ACC开,3D定位,天线正常",9485089.606362667
742,54,1970-01-01 00:00:00.000000137,137,"湖南省湘潭市湘潭县G60(潭邵高速),距宋家宫屋 约227米,距细兰元宫 约272米",112,797791,27,899425,"ACC开,3D定位,天线正常",12883002.788661405
743,64,1970-01-01 00:00:00.000000137,137,"湖南省湘潭市湘潭县G60(潭邵高速),距细兰元宫 约368米,距龙蟠山 约412米",112,800673,27,899067,"ACC开,3D定位,天线正常",198149.0164681849
744,70,1970-01-01 00:00:00.000000138,138,"湖南省湘潭市湘潭县G60(潭邵高速),距竹山屋 约145米,距湘潭青年花鼓戏剧团 约319米",112,813124,27,901406,"ACC开,3D定位,天线正常",14009628.405585198
745,72,1970-01-01 00:00:00.000000138,138,"湖南省湘潭市湘潭县G60(潭邵高速),距黑石坝 约350米,距下麦田 约398米",112,82415,27,904779,"ACC开,3D定位,天线正常",12186132.62892536
746,70,1970-01-01 00:00:00.000000139,139,"湖南省湘潭市湘潭县G60(潭邵高速),距清水塘 约207米,距王栗塘 约386米",112,836466,27,906954,"ACC开,3D定位,天线正常",1485253.81218628
747,53,1970-01-01 00:00:00.000000139,139,"湖南省湘潭市湘潭县G60(潭邵高速),距叶家街 约229米,距嘴上 约239米",112,8466,27,908044,"ACC开,3D定位,天线正常",990495.6616352608
748,70,1970-01-01 00:00:00.000000140,140,"湖南省湘潭市湘潭县G60(潭邵高速),距大塘坡 约181米,距方家冲 约320米",112,857416,27,910165,"ACC开,3D定位,天线正常",3848006.718447175
749,78,1970-01-01 00:00:00.000000141,141,"湖南省湘潭市湘潭县G60(潭邵高速),距关冲 约136米,距严家冲 约221米",112,870107,27,911503,"ACC开,3D定位,天线正常",9745968.037606217
750,69,1970-01-01 00:00:00.000000141,141,"湖南省湘潭市湘潭县G60(潭邵高速),距湘潭市国安蔬菜产销专业合作社 约320米,距上培塘 约332米",112,88175,27,913869,"ACC开,3D定位,天线正常",13398269.89265851
751,64,1970-01-01 00:00:00.000000142,142,"湖南省湘潭市湘潭县G60(潭邵高速),距红星村 约117米,距湘潭逸园生态农业园 约420米",112,891915,27,917106,"ACC开,3D定位,天线正常",297219.6358014802
752,70,1970-01-01 00:00:00.000000142,142,"湖南省湘潭市湘潭县G60(潭邵高速),距细窑坡 约403米,距雅爱坑 约573米",112,903205,27,919448,"ACC开,3D定位,天线正常",14006772.884347115
753,67,1970-01-01 00:00:00.000000143,143,"湖南省湘潭市湘潭县G60(潭邵高速),距袁记山庄农家乐 约165米,距好佳惠超市 约165米",112,914918,27,920794,"ACC开,3D定位,天线正常",9043592.83943586
754,49,1970-01-01 00:00:00.000000143,143,"湖南省湘潭市湘潭县石码头路,距吉利雅居 约135米,距烟山里 约155米",112,924226,27,920535,"ACC开,3D定位,天线正常",9659364.547757763
755,8,1970-01-01 00:00:00.000000144,144,"湖南省湘潭市湘潭县红星路,距湘潭华夏特种变压器有限公司 约68米,距中冶京诚(湘潭)重工设备有限公司-东门 约115米",112,928454,27,925034,"ACC开,3D定位,天线正常",14009628.405585198
756,0,1970-01-01 00:00:00.000000144,144,"湖南省湘潭市湘潭县红星路,距湘潭华夏特种变压器有限公司 约49米,距中冶京诚(湘潭)重工设备有限公司-东门 约126米",112,928698,27,925182,"ACC开,3D定位,天线正常",13104292.707774378
757,22,1970-01-01 00:00:00.000000144,144,"湖南省湘潭市湘潭县红星路,距湘潭华夏特种变压器有限公司 约116米,距湘潭三峰数控机床有限公司 约161米",112,929807,27,925872,"ACC开,3D定位,天线正常",2965118.254873968
758,36,1970-01-01 00:00:00.000000144,144,"湖南省湘潭市湘潭县江南大道,距新华府紫鹊台 约143米,距谢家湾(x007) 约201米",112,933486,27,922974,"ACC开,3D定位,天线正常",1781836.7284098584
759,28,1970-01-01 00:00:00.000000144,144,"湖南省湘潭市湘潭县江南大道,距车管家汽车服务中心 约61米,距英柯莱健身 约90米",112,933634,27,919564,"ACC开,3D定位,天线正常",13916105.527296865
760,27,1970-01-01 00:00:00.000000145,145,"湖南省湘潭市湘潭县江南大道,距大新冷冻批发部 约73米,距爱贝斯幼儿园 约89米",112,93392,27,912908,"ACC开,3D定位,天线正常",13995364.411153406
761,37,1970-01-01 00:00:00.000000145,145,"湖南省湘潭市湘潭县江南大道,距大茅屋 约262米,距田径场(南校区) 约271米",112,933855,27,907441,"ACC开,3D定位,天线正常",6551082.203440309
762,36,1970-01-01 00:00:00.000000145,145,"湖南省湘潭市湘潭县潭九路,距响水乡 约89米,距响水乡蔬菜生产技术服务站 约119米",112,932339,27,901582,"ACC开,3D定位,天线正常",9485089.606362667
763,32,1970-01-01 00:00:00.000000145,145,"湖南省湘潭市雨湖区潭九路,距徐家塘 约144米,距石码头 约266米",112,930103,27,896827,"ACC开,3D定位,天线正常",7305044.819371797
764,0,1970-01-01 00:00:00.000000145,145,"湖南省湘潭市雨湖区潭九路,距徐家塘 约231米,距晨光幼儿园科大园 约368米",112,929622,27,89576,"ACC开,3D定位,天线正常",12047397.88954979
765,26,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市雨湖区潭九路,距徐家塘 约203米,距石码头 约363米",112,930397,27,89542,"ACC开,3D定位,天线正常",3358099.2854639827
766,13,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市雨湖区,距桐子湾 约428米,距徐家塘 约473米",112,935699,27,894757,"ACC开,3D定位,天线正常",10003525.690023068
767,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,93724,27,894538,"ACC开,3D定位,天线正常",12705046.112381358
768,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937241,27,894538,"ACC开,3D定位,天线正常",0.0
769,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,93724,27,894538,"ACC开,3D定位,天线正常",0.0
770,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937239,27,89454,"ACC开,3D定位,天线正常",11537446.623060204
771,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937237,27,894541,"ACC开,3D定位,天线正常",11760393.946698915
772,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937236,27,894543,"ACC开,3D定位,天线正常",198149.01646818747
773,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937235,27,894544,"ACC开,3D定位,天线正常",99075.28586866359
774,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937235,27,894545,"ACC开,3D定位,天线正常",99075.28586866359
775,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937235,27,894546,"ACC开,3D定位,天线正常",99075.28586866359
776,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约374米",112,937238,27,894549,"ACC开,3D定位,天线正常",297219.6358014808
777,0,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约306米,距熊氏汽配汽修厂 约373米",112,937238,27,89455,"ACC开,3D定位,天线正常",12254231.714000003
778,16,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市湘潭县莲城大道,距桐子湾 约216米,距熊氏汽配汽修厂 约248米",112,939963,27,894235,"ACC开,3D定位,天线正常",14010580.549248122
779,34,1970-01-01 00:00:00.000000146,146,"湖南省湘潭市雨湖区湘竹路,距永红村 约179米,距麻基塘 约594米",112,939513,27,89069,"ACC开,3D定位,天线正常",13398269.89265851
780,42,1970-01-01 00:00:00.000000147,147,"湖南省湘潭市雨湖区莲城大道,距天元广场 约55米,距麻基塘 约214米",112,937612,27,884714,"ACC开,3D定位,天线正常",4433613.094501527
781,30,1970-01-01 00:00:00.000000147,147,"湖南省湘潭市雨湖区莲城大道,距十亩丘 约51米,距仙姬塘 约133米",112,936142,27,883001,"ACC开,3D定位,天线正常",8413144.644020872
782,41,1970-01-01 00:00:00.000000147,147,"湖南省湘潭市雨湖区潭九路,距草塘 约109米,距富强村村委会 约349米",112,930367,27,884441,"ACC开,3D定位,天线正常",0.0
783,23,1970-01-01 00:00:00.000000147,147,"湖南省湘潭市雨湖区,距湘潭站 约724米,距富强村村委会 约379米",112,925772,27,885008,"ACC开,3D定位,天线正常",13352654.818883978
784,41,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区文星门路,距湘潭站 约494米,距湘潭市雨湖区护潭学校 约299米",112,924086,27,879769,"ACC开,3D定位,天线正常",13676188.6997909
785,0,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区杨家湾路,距活龙虾批发零售 约54米,距日日新汽车美容中心 约57米",112,922769,27,875708,"ACC开,3D定位,天线正常",9659364.547757763
786,24,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区杨家湾113,距金色未来幼儿园 约44米,距雨湖公安小区-北门 约61米",112,920371,27,873832,"ACC开,3D定位,天线正常",7398513.606023661
787,17,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区车站路233号,距湘天宾馆(车站路店) 约77米,距中国农业银行(湘潭车站路支行) 约76米",112,916933,27,872455,"ACC开,3D定位,天线正常",6170392.876894455
788,0,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区韶山中路7号,距云塘街道万新社区服务站-预防接种门诊 约47米,距湘潭电脑城-西北门 约78米",112,914433,27,871473,"ACC开,3D定位,天线正常",9397436.681226954
789,35,1970-01-01 00:00:00.000000148,148,"湖南省湘潭市雨湖区建设北路152号,距通程宾馆 约53米,距湘潭市第一中学-西门 约90米",112,912053,27,870478,"ACC开,3D定位,天线正常",8230674.147046064
790,32,1970-01-01 00:00:00.000000149,149,"湖南省湘潭市雨湖区韶山西路176,距格力 约89米,距花地幼稚园省建三公司园 约122米",112,906719,27,868325,"ACC开,3D定位,天线正常",693439.8142097555
791,23,1970-01-01 00:00:00.000000149,149,"湖南省湘潭市雨湖区大湖北路63,距锦添花艺工作室 约29米,距湘潭市非税收收入管理局 约44米",112,904322,27,865177,"ACC开,3D定位,天线正常",8864846.601647282
792,8,1970-01-01 00:00:00.000000149,149,"湖南省湘潭市雨湖区迎宾东路,距滨湖小区-北门 约95米,距佳华轮胎钢圈 约98米",112,901985,27,862674,"ACC开,3D定位,天线正常",1683002.2453822773
793,17,1970-01-01 00:00:00.000000149,149,"湖南省湘潭市雨湖区迎宾东路,距滨湖小区-北门 约71米,距滨湖小区 约108米",112,901343,27,862455,"ACC开,3D定位,天线正常",12705046.112381358
794,34,1970-01-01 00:00:00.000000149,149,"湖南省湘潭市雨湖区白石后街,距碧湖雅筑 约95米,距阳光贝贝幼稚园 约114米",112,903131,27,858935,"ACC开,3D定位,天线正常",7770462.384707244
795,38,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市雨湖区中山路415号,距朝阳廉租公寓 约116米,距湘潭秋瑾故居 约123米",112,905785,27,854053,"ACC开,3D定位,天线正常",13566234.352698445
796,25,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区滨江中路,距下板子厂 约169米,距阳光大酒店(东湖路) 约202米",112,908303,27,849392,"ACC开,3D定位,天线正常",1880642.5011290896
797,28,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约152米,距春稻田幼儿园 约247米",112,910281,27,844869,"ACC开,3D定位,天线正常",13526475.280294305
798,6,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约104米,距桐塘 约250米",112,909457,27,843171,"ACC开,3D定位,天线正常",9745968.037606217
799,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约175米,距桐塘 约179米",112,909601,27,842539,"ACC开,3D定位,天线正常",8504009.609235417
800,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约175米,距桐塘 约179米",112,909607,27,842539,"ACC开,3D定位,天线正常",0.0
801,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约175米,距桐塘 约179米",112,909603,27,842534,"ACC开,3D定位,天线正常",495345.30866841186
802,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距伞铺岭 约175米,距桐塘 约179米",112,909575,27,842526,"ACC开,3D定位,天线正常",792471.4606854006
803,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约177米,距伞铺岭 约177米",112,90958,27,842511,"ACC开,3D定位,天线正常",1485253.8121862786
804,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约171米,距伞铺岭 约184米",112,909581,27,842451,"ACC开,3D定位,天线正常",5883452.376113148
805,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约172米,距伞铺岭 约183米",112,909547,27,842452,"ACC开,3D定位,天线正常",99075.28586866359
806,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约172米,距伞铺岭 约183米",112,909547,27,84245,"ACC开,3D定位,天线正常",4628183.481601477
807,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约174米,距伞铺岭 约181米",112,909553,27,842466,"ACC开,3D定位,天线正常",5979227.816768345
808,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约180米",112,90957,27,842486,"ACC开,3D定位,天线正常",1979417.8806263304
809,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约177米,距伞铺岭 约178米",112,909565,27,842501,"ACC开,3D定位,天线正常",1485253.8121862786
810,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约176米,距伞铺岭 约178米",112,909566,27,842499,"ACC开,3D定位,天线正常",198149.01646818747
811,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约176米,距伞铺岭 约178米",112,909567,27,842497,"ACC开,3D定位,天线正常",198149.01646818747
812,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约176米,距伞铺岭 约179米",112,90957,27,842494,"ACC开,3D定位,天线正常",297219.6358014802
813,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约176米,距伞铺岭 约179米",112,90957,27,842493,"ACC开,3D定位,天线正常",99075.28586866359
814,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909571,27,842491,"ACC开,3D定位,天线正常",198149.01646818747
815,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909571,27,84249,"ACC开,3D定位,天线正常",7955209.629554235
816,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909572,27,84249,"ACC开,3D定位,天线正常",0.0
817,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909572,27,84249,"ACC开,3D定位,天线正常",0.0
818,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909573,27,842489,"ACC开,3D定位,天线正常",7770462.384707242
819,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约175米,距伞铺岭 约179米",112,909573,27,842488,"ACC开,3D定位,天线正常",99075.28586866359
820,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约174米,距伞铺岭 约180米",112,909573,27,842482,"ACC开,3D定位,天线正常",594397.2400036788
821,0,1970-01-01 00:00:00.000000150,150,"湖南省湘潭市岳塘区顺江路,距桐塘 约174米,距伞铺岭 约181米",112,909573,27,842478,"ACC开,3D定位,天线正常",396285.5864149109
