Unnamed: 0,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position ,Longitude,Latitude,Distance_geopy,Distance traveled (km)
306,2017-05-05 19:03:00,32,120,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距欧家屋 约210米,距立树坡居民区 约220米",112.918564,28.245583,385.95481573699203,120
307,2017-05-05 19:04:00,35,120,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距栗树坡 约112米,距欧家屋 约245米",112.91972,28.248331,325.870237056138,120
308,2017-05-05 19:04:00,29,120,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距人健庄园 约110米,距陈家坡 约167米",112.921165,28.25016,247.78061215943126,120
309,2017-05-05 19:05:00,36,120,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距老冲居民区 约220米,距陈家坡 约231米",112.92321,28.2518,270.8840956716556,120
310,2017-05-05 19:06:00,17,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距挖龙坡 约240米,距黄泥塘 约278米",112.925255,28.253496,275.1123329555405,121
311,2017-05-05 19:06:00,0,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距挖龙坡 约206米,距黄泥塘 约214米",112.92572,28.253902000000004,64.12863960016283,121
312,2017-05-05 19:07:00,0,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距挖龙坡 约206米,距黄泥塘 约213米",112.92573,28.253906,1.0757293504770995,121
313,2017-05-05 19:07:00,0,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距挖龙坡 约206米,距黄泥塘 约213米",112.92573,28.253906,0.0,121
314,2017-05-05 19:08:00,18,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距黄泥塘 约145米,距挖龙坡 约191米",112.92625,28.254322,68.80286799034481,121
315,2017-05-05 19:08:00,16,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距黄泥塘 约37米,距挖龙坡 约240米",112.9274,28.25521,149.79057460990037,121
316,2017-05-05 19:09:00,29,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距黄泥塘 约202米,距谷山冲 约217米",112.92885,28.256353000000004,190.58674613402667,121
317,2017-05-05 19:09:00,37,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区谷山寺路,距湖南逸达科技有限公司 约44米,距长沙森博木业有限公司 约90米",112.93104,28.258158,293.7558824842764,121
318,2017-05-05 19:10:00,28,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区谷山寺路,距三友租赁 约123米,距建城砂石场 约132米",112.932976,28.259727,257.667526991058,121
319,2017-05-05 19:10:00,27,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区金星北路,距火家湾 约25米,距金星老柴火饭庄 约159米",112.93496,28.26094,236.53961146349042,121
320,2017-05-05 19:11:00,35,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区金星北路,距纯野土菜馆 约95米,距张家冲 约173米",112.93738,28.261974,263.4305458684092,121
321,2017-05-05 19:11:00,23,121,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距岳麓区鸿安预制场 约90米,距张家冲 约290米",112.93983500000002,28.263266,280.09108723278933,121
322,2017-05-05 19:12:00,29,122,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区望藕路,距岳麓区鸿安预制场 约198米,距湖南创威汽配有限公司 约231米",112.941574,28.264832,243.57460558596418,122
323,2017-05-05 19:12:00,41,122,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区望藕路,距湖南创威汽配有限公司 约114米,距谷山村 约220米",112.94303,28.26733,312.22881150986285,122
324,2017-05-05 19:13:00,43,122,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距长坡 约298米,距苏家山 约339米",112.94408,28.270557,373.26999186742063,122
325,2017-05-05 19:14:00,38,122,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距老树坡 约236米,距苏家山 约410米",112.94585,28.273224,343.49963527880567,122
326,2017-05-05 19:14:00,45,122,"ACC开,3D定位,天线正常","湖南省长沙市望城区银杉路,距六从草志创意工厂 约150米,距老树坡 约203米",112.948715,28.275467,375.3960481876249,122
327,2017-05-05 19:15:00,43,123,"ACC开,3D定位,天线正常","湖南省长沙市望城区银杉路,距快乐超市(银星店) 约17米,距银星小区-A08栋 约19米",112.952126,28.277296000000003,391.07019171656685,123
328,2017-05-05 19:15:00,45,123,"ACC开,3D定位,天线正常","湖南省长沙市望城区,距南村 约168米,距刘家河 约222米",112.955605,28.279190000000003,400.52074204818166,123
329,2017-05-05 19:16:00,48,123,"ACC开,3D定位,天线正常","湖南省长沙市望城区X065(潇湘北大道东线),距南村 约239米,距长沙联泰水质有限公司 约320米",112.95914,28.281082,405.0746720792734,123
330,2017-05-05 19:16:00,45,123,"ACC开,3D定位,天线正常","湖南省长沙市望城区,距长沙联泰水质有限公司 约561米,距三汊矶大桥西汽车充电站 约579米",112.96287,28.283115,429.54358651524086,123
331,2017-05-05 19:17:00,47,123,"ACC开,3D定位,天线正常","湖南省长沙市岳麓区,距三汊矶大桥 约408米,距新港水利管理所 约587米",112.9665,28.285128000000004,420.0537885266192,123
332,2017-05-05 19:17:00,46,124,"ACC开,3D定位,天线正常","湖南省长沙市开福区湘江北路,距新港水利管理所 约250米,距御江私房菜 约302米",112.9703,28.287,426.35429678484803,124
333,2017-05-05 19:18:00,53,124,"ACC开,3D定位,天线正常","湖南省长沙市开福区三汊矶大桥北匝道,距戴家河生鲜市场 约205米,距兴隆小区-28栋 约218米",112.97445,28.288761,451.07035330989123,124
334,2017-05-05 19:18:00,48,124,"ACC开,3D定位,天线正常","湖南省长沙市开福区裕城路,距兴隆小区-8栋 约57米,距兴隆小区5栋 约52米",112.97846,28.290623,443.8815481070017,124
335,2017-05-05 19:19:00,37,124,"ACC开,3D定位,天线正常","湖南省长沙市开福区芙蓉北路,距秀峰山公园 约371米,距顺天御岭 约56米",112.98213,28.29231,405.35570431550315,124
336,2017-05-05 19:19:00,41,124,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距秀峰山公园 约242米,距魏家冲 约151米",112.98535,28.293772,354.7192450506365,124
337,2017-05-05 19:20:00,46,125,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距秀峰山公园 约513米,距腾中国际新能源发展有限责任公司 约41米",112.98888,28.295052,373.7810334780009,125
338,2017-05-05 19:20:00,51,125,"ACC开,3D定位,天线正常","湖南省长沙市开福区北二环,距水塘冲 约158米,距捞刀河立架桥 约364米",112.993355,28.296156,455.0144616051378,125
339,2017-05-05 19:21:00,54,125,"ACC开,3D定位,天线正常","湖南省长沙市开福区楚家湖路608,距堤亚纳湾 约442米,距环球医疗器械 约33米",112.99818,28.296898,479.55672408867935,125
340,2017-05-05 19:22:00,43,125,"ACC开,3D定位,天线正常","湖南省长沙市开福区北二环,距堤亚纳湾 约69米,距堤亚纳湾-11-12栋 约63米",113.00217,28.2961,400.6036549176887,125
341,2017-05-05 19:22:00,51,126,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距堤亚纳湾7-3栋 约68米,距堤亚纳湾7-2栋 约81米",113.006004,28.29408,437.45255073384925,126
342,2017-05-05 19:23:00,47,126,"ACC开,3D定位,天线正常","湖南省长沙市开福区双河路,距联想专卖店 约284米,距快乐惠全国连锁(艳兰综合超市) 约288米",113.00867,28.291016,429.203401909784,126
343,2017-05-05 19:23:00,43,126,"ACC开,3D定位,天线正常","湖南省长沙市开福区双河路,距萌芽多肉园艺 约176米,距长沙市丰融驾校 约213米",113.009895,28.287537,405.0160993066021,126
344,2017-05-05 19:24:00,47,126,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距长沙华沙水产养殖有限公司 约140米,距长沙开心吧农业科技有限公司 约181米",113.0104,28.284,396.39335795062897,126
345,2017-05-05 19:24:00,51,126,"ACC开,3D定位,天线正常","湖南省长沙市开福区开福大道,距粟岭坪 约41米,距骆驼牌饲料经销处 约126米",113.01101,28.280008,447.8916507984349,126
346,2017-05-05 19:25:00,49,127,"ACC开,3D定位,天线正常","湖南省长沙市开福区开福大道,距润丰大鲵研究所 约223米,距众多鑫超市 约232米",113.011536,28.276188,427.8768714610812,127
347,2017-05-05 19:25:00,51,127,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距刘记生鲜超市 约84米,距宿龙坪 约137米",113.01188,28.272156,449.6024037821805,127
348,2017-05-05 19:26:00,51,127,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距蓝屋场 约35米,距刘记生鲜超市 约444米",113.01203,28.26811,450.1350686458979,127
349,2017-05-05 19:26:00,53,127,"ACC开,3D定位,天线正常","湖南省长沙市开福区,距中国通号 约334米,距安顺康驾校 约364米",113.01219,28.26394,463.9481961594696,127
350,2017-05-05 19:27:00,39,127,"ACC开,3D定位,天线正常","湖南省长沙市开福区渔业路,距超市 约84米,距长沙江夏纸业有限公司 约86米",113.012344,28.260178000000003,418.58772596400337,127
351,2017-05-05 19:27:00,20,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区福元西路,距阳光宾馆 约9米,距恒飞电线 约9米",113.012474,28.25745,303.60729157088326,128
352,2017-05-05 19:28:00,29,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路,距贵州凯里酸汤鱼大排档 约128米,距湘潭槟榔(双河店) 约128米",113.012566,28.255331,235.7946222499312,128
353,2017-05-05 19:28:00,24,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路,距火焰鹅 约175米,距环奥奥迪专修 约179米",113.012794,28.252932,267.69014526218706,128
354,2017-05-05 19:29:00,8,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路,距环奥奥迪专修 约134米,距四方坪体育公园 约154米",113.01292,28.25205,98.84753248605708,128
355,2017-05-05 19:30:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,25.050844469469546,128
356,2017-05-05 19:30:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
357,2017-05-05 19:31:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
358,2017-05-05 19:31:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
359,2017-05-05 19:34:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
360,2017-05-05 19:38:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
361,2017-05-05 19:41:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
362,2017-05-05 19:44:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
363,2017-05-05 19:48:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
364,2017-05-05 19:51:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
365,2017-05-05 19:52:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
366,2017-05-05 19:53:00,0,128,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,128
367,2017-05-05 19:56:00,67,129,"ACC开,3D定位,天线正常","湖南省长沙市开福区陈家渡路,距万科城 约618米,距儿童水育主题乐园(万科城店) 约40米",113.0,28.251831,1271.3785050313545,129
368,2017-05-05 20:00:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,1271.3785050313545,130
369,2017-05-05 20:03:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
370,2017-05-05 20:06:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
371,2017-05-05 20:09:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
372,2017-05-05 20:13:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
373,2017-05-05 20:16:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
374,2017-05-05 20:19:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
375,2017-05-05 20:22:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
376,2017-05-05 20:26:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
377,2017-05-05 20:29:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
378,2017-05-05 20:32:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
379,2017-05-05 20:36:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
380,2017-05-05 20:39:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
381,2017-05-05 20:42:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
382,2017-05-05 20:45:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
383,2017-05-05 20:49:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
384,2017-05-05 20:52:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
385,2017-05-05 20:55:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
386,2017-05-05 20:58:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
387,2017-05-05 21:02:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
388,2017-05-05 21:05:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
389,2017-05-05 21:08:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
390,2017-05-05 21:12:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
391,2017-05-05 21:15:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
392,2017-05-05 21:18:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
393,2017-05-05 21:21:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
394,2017-05-05 21:25:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
395,2017-05-05 21:25:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
396,2017-05-05 21:26:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
397,2017-05-05 21:27:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
398,2017-05-05 21:27:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
399,2017-05-05 21:28:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
400,2017-05-05 21:28:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
401,2017-05-05 21:29:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
402,2017-05-05 21:29:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
403,2017-05-05 21:30:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
404,2017-05-05 21:33:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
405,2017-05-05 21:34:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
406,2017-05-05 21:34:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
407,2017-05-05 21:35:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
408,2017-05-05 21:46:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
409,2017-05-05 21:46:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
410,2017-05-05 21:47:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
411,2017-05-05 21:47:00,0,130,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约129米,距环奥奥迪专修 约129米",113.01298,28.251831,0.0,130
412,2017-05-05 21:48:00,28,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路浏阳河大桥,距四方坪体育公园 约39米,距长沙市开福区人大常委会浏阳河街道工作委员会 约130米",113.01351,28.250437,163.46815366422828,131
413,2017-05-05 21:48:00,40,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路,距车站北路浏阳河桥 约87米,距长沙开福区市政管理局设备基地-西门 约134米",113.01439,28.247572,330.02929795519873,131
414,2017-05-05 21:49:00,40,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路,距先福安置区-B区 约158米,距双和专修标致雪铁龙 约3米",113.01442,28.244534,337.8234457521732,131
415,2017-05-05 21:49:00,36,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路438号,距四方商贸城 约178米,距海鲜超市 约22米",113.01411,28.24132,358.66881272120935,131
416,2017-05-05 21:50:00,7,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路575号,距通华·天都-北门 约42米,距汉子保健 约62米",113.01332,28.23958,208.38233623184053,131
417,2017-05-05 21:51:00,29,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区学堂园路,距四季美景·香樟雅郡 约87米,距香樟雅郡 约41米",113.012344,28.238525,151.3375186891077,131
418,2017-05-05 21:51:00,33,131,"ACC开,3D定位,天线正常","湖南省长沙市开福区三一大道269号,距soho天都 约21米,距一嗨租车(天都送车点) 约38米",113.01201,28.237143,157.11624094860574,131
419,2017-05-05 21:51:00,46,132,"ACC开,3D定位,天线正常","湖南省长沙市开福区蚌塘街4号,距翻阳小区 约22米,距湘龙建材 约44米",113.01252,28.23386,368.4565045957109,132
420,2017-05-05 21:52:00,42,132,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路517号,距丽臣社区-7号楼 约33米,距丽臣社区-6号楼 约34米",113.01314,28.230501,378.41082149307283,132
421,2017-05-05 21:52:00,41,132,"ACC开,3D定位,天线正常","湖南省长沙市开福区车站北路300号,距湖南省通信建设有限公司-西门 约35米,距快乐惠全国连锁(桂婆食品店) 约40米",113.01372,28.22715800000001,376.04310470383484,132
422,2017-05-05 21:53:00,39,132,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区车站北路274号,距盗梦空间装饰有限公司 约33米,距湖南省梵·简装饰设计工程有限公司 约111米",113.01392,28.223986,353.25467001901376,132
423,2017-05-05 21:53:00,33,132,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区车站北路477号,距中国移动通信集团湖南有限公司-东北2门 约49米,距芙蓉区湘湖街道跃进湖社区卫生服务站 约59米",113.01389,28.220976,334.71010800034327,132
424,2017-05-05 21:54:00,37,132,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区车站北路465,距湖南烈士公园 约1433米,距湖南烈士公园-东2门 约8米",113.01383,28.218042,326.29933650777735,132
425,2017-05-05 21:55:00,34,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区车站北路,距梦泽园 约260米,距梦泽园-C栋 约60米",113.01378,28.21503,334.9554211113588,133
426,2017-05-05 21:55:00,17,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区晚报大道19号,距梦泽园 约116米,距美拥超市 约15米",113.0138,28.212597,270.54473621707905,133
427,2017-05-05 21:56:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区晚报大道13号,距素咖啡 约7米,距长沙骨络堂 约9米",113.01376,28.212318,31.270031360311734,133
428,2017-05-05 21:56:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区晚报大道13号,距素咖啡 约7米,距长沙骨络堂 约9米",113.01376,28.212318,0.0,133
429,2017-05-05 21:57:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区晚报大道13号,距素咖啡 约7米,距长沙骨络堂 约9米",113.01376,28.212318,0.0,133
430,2017-05-05 21:57:00,11,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区晚报大道17号,距蓉园 约352米,距素咖啡 约56米",113.01407,28.211948,51.1404929454735,133
431,2017-05-05 21:58:00,36,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区车站北路148号,距中信公寓 约46米,距阳光小区-南栋 约46米",113.0165,28.211845,238.38054158840615,133
432,2017-05-05 21:58:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区湘湖路149号,距泰时新雅园 约33米,距泰时新雅园-东2门 约34米",113.01781499999998,28.211926,129.16561500566928,133
433,2017-05-05 21:59:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区湘湖路149号,距泰时新雅园 约33米,距泰时新雅园-东2门 约34米",113.01781499999998,28.211926,0.0,133
434,2017-05-05 21:59:00,25,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区湘湖路76号,距蓉园小学 约93米,距裕华园-1号楼 约13米",113.01872,28.211926,88.67703299312363,133
435,2017-05-05 22:00:00,28,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区金利路238号,距长沙百成门窗五金配件 约21米,距长城电器集团湖南总公司德力西成套电气 约18米",113.0214,28.212,262.7303940252243,133
436,2017-05-05 22:00:00,32,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距伯仁螺丝冲弯法兰 约9米,距迈克牌玛钢管件沟槽管件阀门 约12米",113.02452,28.212074,305.825694035046,133
437,2017-05-05 22:01:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距长沙鸿发空调阀门设备有限公司 约9米,距九头鸟卫浴 约24米",113.02494,28.212107,41.31718533399707,133
438,2017-05-05 22:02:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距长沙鸿发空调阀门设备有限公司 约9米,距九头鸟卫浴 约24米",113.02494,28.212107,0.0,133
439,2017-05-05 22:02:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距长沙鸿发空调阀门设备有限公司 约9米,距九头鸟卫浴 约24米",113.02494,28.212107,0.0,133
440,2017-05-05 22:03:00,0,133,"ACC开,3D定位,天线正常","湖南省长沙市芙蓉区留园路8号,距长沙鸿发空调阀门设备有限公司 约9米,距九头鸟卫浴 约24米",113.02494,28.212107,0.0,133
