Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Index,Date and Time,Speed (km/h),Distance traveled (km).1,Status,Position,Longitude,Latitude,Distance_geopy,Distance traveled (km)
126,126,126,126,126,126,,2017-04-19 15:29:55,70,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距古堤口 约276米,距鼎粮公司 约562米",111.73441,28.898176,629.0215334711828,20
127,127,127,127,127,127,,2017-04-19 15:30:27,76,20,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鼎粮公司 约147米,距黄家冲 约313米",111.73018,28.893492,663.9636924200843,20
128,128,128,128,128,128,,2017-04-19 15:30:59,62,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距栗山口村 约326米,距栗山口小学 约334米",111.72753,28.888447,617.4609365467037,21
129,129,129,129,129,129,,2017-04-19 15:31:31,69,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距栗山口小学 约746米,距粟山口小学 约750米",111.72534,28.883383,602.1088775293148,21
130,130,130,130,130,130,,2017-04-19 15:32:03,73,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距枞秧口 约558米,距楼湾 约864米",111.72259,28.878471,608.2895749340421,21
131,131,131,131,131,131,,2017-04-19 15:32:35,65,21,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距楼湾 约465米,距枞秧口 约748米",111.71887,28.87365,646.9720414977818,21
132,132,132,132,132,132,,2017-04-19 15:33:07,76,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距仙宫殿 约491米,距楼湾 约707米",111.715225,28.869106,617.4728846430122,22
133,133,133,133,133,133,,2017-04-19 15:33:39,77,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距黄古垱 约584米,距仙宫殿 约731米",111.71192,28.863762,675.7841471041945,22
134,134,134,134,134,134,,2017-04-19 15:34:11,77,22,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距十字巷 约533米,距熊家冲 约787米",111.70961,28.857748,705.5507955058023,22
135,135,135,135,135,135,,2017-04-19 15:34:43,74,23,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距十字巷 约344米,距稠树冲 约716米",111.708206,28.85176,679.7310601664918,23
136,136,136,136,136,136,,2017-04-19 15:35:15,65,23,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距稠树冲 约594米,距肖家冲 约832米",111.70701,28.846226,626.2816519403226,23
137,137,137,137,137,137,,2017-04-19 15:35:47,69,23,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距肖家冲 约436米",111.70588,28.84105,585.9749137943669,23
138,138,138,138,138,138,,2017-04-19 15:36:20,74,24,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距肖家冲 约717米",111.70376,28.835405,660.7907795364738,24
139,139,139,139,139,139,,2017-04-19 15:36:51,78,24,"ACC开,3D定位,天线正常",湖南省常德市鼎城区,111.70063,28.830175,656.6287197716314,24
140,140,140,140,140,140,,2017-04-19 15:37:24,77,24,"ACC开,3D定位,天线正常",湖南省常德市鼎城区,111.698715,28.823868,725.6950970421607,24
141,141,141,141,141,141,,2017-04-19 15:37:55,70,25,"ACC开,3D定位,天线正常",湖南省常德市鼎城区,111.69846,28.818472,600.5227316930892,25
142,142,142,142,142,142,,2017-04-19 15:38:27,79,25,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁家冲 约430米,距左家冲 约681米",111.69756,28.812283,693.7499259383184,25
143,143,143,143,143,143,,2017-04-19 15:39:00,69,25,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距铁家冲 约429米,距左家冲 约503米",111.69494,28.807047,635.7207118811627,25
144,144,144,144,144,144,,2017-04-19 15:39:32,74,26,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距向家堰 约214米,距鹿角冲村 约356米",111.692024,28.80178,650.9458076309663,26
145,145,145,145,145,145,,2017-04-19 15:40:04,68,26,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距鹿角冲村 约686米,距向家堰 约726米",111.68988,28.796011,674.6466160558243,26
146,146,146,146,146,146,,2017-04-19 15:40:36,71,26,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距康家冲 约341米",111.687965,28.790594,630.5885072399401,26
147,147,147,147,147,147,,2017-04-19 15:41:08,76,27,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距康家冲 约655米",111.68608,28.785069,641.2287111145644,27
148,148,148,148,148,148,,2017-04-19 15:41:40,84,27,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖堤村 约585米,距王家冲 约645米",111.68556,28.77856,725.5408681018068,27
149,149,149,149,149,149,,2017-04-19 15:42:12,80,27,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖堤村 约305米,距华光庙 约533米",111.68622,28.771599,776.6973334636792,27
150,150,150,150,150,150,,2017-04-19 15:42:44,89,28,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距华光庙 约244米,距李家湾 约521米",111.68462,28.764727,779.8846403007957,28
151,151,151,151,151,151,,2017-04-19 15:43:16,74,28,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湖堤上 约856米",111.68254,28.7589,678.915541631618,28
152,152,152,152,152,152,,2017-04-19 15:43:48,78,28,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距爱玛电动车 约441米,距千斤陂村 约498米",111.681725,28.75286,676.3010676909612,28
153,153,153,153,153,153,,2017-04-19 15:44:20,81,29,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距湘义黑山羊养殖场 约157米,距八房冲 约189米",111.6822,28.746416,718.0358609230119,29
154,154,154,154,154,154,,2017-04-19 15:44:52,71,29,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距王子艺术幼儿园 约346米,距丁家湾 约382米",111.68196,28.74068,638.2440474277436,29
155,155,155,155,155,155,,2017-04-19 15:45:24,75,29,"ACC开,3D定位,天线正常","湖南省常德市鼎城区X050,距杨师傅汽车修理 约215米,距纳米汗蒸馆 约251米",111.67965,28.734959000000003,674.8395628371611,29
156,156,156,156,156,156,,2017-04-19 15:45:56,78,30,"ACC开,3D定位,天线正常","湖南省常德市鼎城区X050,距永乐农业科技园 约484米,距阿杰汽车服务中心 约492米",111.67741399999998,28.729172,679.4165566805793,30
157,157,157,157,157,157,,2017-04-19 15:46:28,66,30,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距康家湾 约580米,距孙家冲 约601米",111.67606,28.723766,615.4489560337831,30
158,158,158,158,158,158,,2017-04-19 15:47:00,74,30,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距孙家冲 约589米",111.67496,28.718199,628.2480106998522,30
159,159,159,159,159,159,,2017-04-19 15:47:32,73,31,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距黑家冲 约763米,距香炉山 约831米",111.674225,28.712063,686.0476876483702,31
160,160,160,160,160,160,,2017-04-19 15:48:04,64,31,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距唐家冲 约484米,距九斗冲 约790米",111.67491,28.706816,587.2527959085182,31
161,161,161,161,161,161,,2017-04-19 15:48:36,60,31,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距唐家冲 约199米,距九斗冲 约314米",111.67577,28.702045,537.1013790276214,31
162,162,162,162,162,162,,2017-04-19 15:49:08,77,32,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距土桥坪 约475米,距梁家垇 约480米",111.67592,28.696503000000003,616.4167982329348,32
163,163,163,163,163,163,,2017-04-19 15:49:41,71,32,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距梁家垇 约833米,距老屋冲 约871米",111.67484,28.690428000000004,683.6747972187917,32
164,164,164,164,164,164,,2017-04-19 15:50:13,61,32,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距胡家冲 约606米,距老屋冲 约613米",111.673904,28.68502800000001,607.3553802423933,32
165,165,165,165,165,165,,2017-04-19 15:50:44,64,32,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距白砂溪 约321米,距胡家冲 约517米",111.673744,28.68021400000001,535.5206350991158,32
166,166,166,166,166,166,,2017-04-19 15:51:16,71,33,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距竹清潭村 约383米,距郭家店 约498米",111.673965,28.674593,625.3992966473319,33
167,167,167,167,167,167,,2017-04-19 15:51:48,82,33,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距竹清潭村 约309米",111.67354,28.668364,693.8741347937964,33
168,168,168,168,168,168,,2017-04-19 15:52:20,58,33,"ACC开,3D定位,天线正常",湖南省常德市鼎城区,111.673386,28.6629,607.7556960701107,33
169,169,169,169,169,169,,2017-04-19 15:52:52,71,34,"ACC开,3D定位,天线正常","湖南省常德市鼎城区G207(锡海线),距葡萄冲 约782米,距柳家冲 约788米",111.67464,28.657564,605.8212463384671,34
170,170,170,170,170,170,,2017-04-19 15:53:24,58,34,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距柳家冲 约409米,距葡萄冲 约664米",111.67676000000002,28.652836,564.9637033408627,34
171,171,171,171,171,171,,2017-04-19 15:53:56,66,34,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距柳家冲 约574米",111.67901,28.648235,556.7298600994003,34
172,172,172,172,172,172,,2017-04-19 15:54:29,73,35,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距磨石山 约679米",111.68147,28.643290000000004,599.9782218688329,35
173,173,173,173,173,173,,2017-04-19 15:55:00,68,35,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距罗家冲 约586米,距青水冲村 约656米",111.68468500000002,28.638336,633.9450635164292,35
174,174,174,174,174,174,,2017-04-19 15:55:32,53,35,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距罗家冲 约213米,距青水冲村 约787米",111.687775,28.634268,543.6487750146823,35
175,175,175,175,175,175,,2017-04-19 15:56:05,70,35,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距罗家冲 约574米",111.69041,28.62976500000001,562.8927546993249,35
176,176,176,176,176,176,,2017-04-19 15:56:37,71,36,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距砂田溪村 约451米,距唐堡冲 约687米",111.69185,28.62443,609.6477055773447,36
177,177,177,177,177,177,,2017-04-19 15:57:09,68,36,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距砂田溪村 约339米,距黄鹤冲 约374米",111.69182,28.618546,654.2784252945563,36
178,178,178,178,178,178,,2017-04-19 15:57:41,79,36,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距双林冲 约714米,距黄鹤冲 约746米",111.69116,28.61286500000001,634.9759662369897,36
179,179,179,179,179,179,,2017-04-19 15:58:13,74,37,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距洞桃冲村 约548米,距双林冲 约639米",111.69147,28.606565000000003,701.1823502951039,37
180,180,180,180,180,180,,2017-04-19 15:58:45,75,37,"ACC开,3D定位,天线正常","湖南省常德市鼎城区,距洞桃冲村 约177米,距苦练冲 约815米",111.693436,28.60121,625.6171389682328,37
181,181,181,181,181,181,,2017-04-19 15:59:17,89,37,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距楼子冲 约510米,距王家冲 约705米",111.69768,28.595608,748.129669755091,37
182,182,182,182,182,182,,2017-04-19 15:59:49,76,38,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距楼子冲 约448米,距天池山村 约516米",111.70309,28.591455,701.6015149939368,38
183,183,183,183,183,183,,2017-04-19 16:00:21,59,38,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距许家冲 约544米,距天池山村 约624米",111.7077,28.587763,609.2067192292618,38
184,184,184,184,184,184,,2017-04-19 16:00:53,63,38,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距深坳冲 约323米,距彭家嘴 约731米",111.7106,28.5834,561.7325444798864,38
185,185,185,185,185,185,,2017-04-19 16:01:25,74,39,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距深坳冲 约296米",111.71184,28.578115000000004,600.0097870333451,39
186,186,186,186,186,186,,2017-04-19 16:01:57,71,39,"ACC开,3D定位,天线正常",湖南省益阳市桃江县,111.71127,28.572306,648.3259810869088,39
187,187,187,187,187,187,,2017-04-19 16:02:29,72,39,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距西冲 约463米,距黄茅村 约848米",111.710464,28.566666,632.0603341430187,39
188,188,188,188,188,188,,2017-04-19 16:03:01,61,40,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距西冲 约623米,距月明湾 约625米",111.70962,28.561213,611.923557395413,40
189,189,189,189,189,189,,2017-04-19 16:03:33,77,40,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距蒋家湾村 约471米,距巴林冲 约736米",111.7088,28.55573,614.9200808742313,40
190,190,190,190,190,190,,2017-04-19 16:04:05,66,40,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距蒋家湾村 约775米",111.708405,28.55014000000001,622.7766555716851,40
191,191,191,191,191,191,,2017-04-19 16:04:37,81,41,"ACC开,3D定位,天线正常",湖南省益阳市桃江县,111.70971000000002,28.544346,656.7530050626245,41
192,192,192,192,192,192,,2017-04-19 16:05:09,66,41,"ACC开,3D定位,天线正常","湖南省益阳市桃江县X039,距东流村 约751米",111.71102,28.538290000000003,685.4477974512888,41
193,193,193,193,193,193,,2017-04-19 16:05:42,71,41,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距猴猪冲 约454米,距东流村 约618米",111.711685,28.532942,598.2090095761388,41
194,194,194,194,194,194,,2017-04-19 16:06:13,92,42,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距猴猪冲 约270米,距寨子村 约483米",111.71408999999998,28.526995,701.7756530551999,42
195,195,195,195,195,195,,2017-04-19 16:06:45,88,42,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大志村 约162米,距寨子村 约361米",111.71778,28.520388,818.3512887847099,42
196,196,196,196,196,196,,2017-04-19 16:07:18,65,42,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大志村 约553米,距龙田冲 约741米",111.72085,28.514668,703.2156404899346,42
197,197,197,197,197,197,,2017-04-19 16:07:49,69,43,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距曲江村 约693米",111.722404,28.50945,599.7548273746386,43
198,198,198,198,198,198,,2017-04-19 16:08:21,65,43,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距莫家湾 约377米,距响滩村 约691米",111.723305,28.504377,570.9216971969845,43
199,199,199,199,199,199,,2017-04-19 16:08:53,72,43,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距响滩村 约226米,距大山冲 约327米",111.72496,28.498903,629.800283825664,43
200,200,200,200,200,200,,2017-04-19 16:09:25,64,44,"ACC开,3D定位,天线正常","湖南省益阳市桃江县益溆高速,距青山村 约505米,距响滩村 约533米",111.72893,28.494633,613.1488517420999,44
201,201,201,201,201,201,,2017-04-19 16:09:57,70,44,"ACC开,3D定位,天线正常","湖南省益阳市桃江县益溆高速,距王家洲 约595米,距罗志冲 约773米",111.732895,28.490377,611.644419377342,44
202,202,202,202,202,202,,2017-04-19 16:10:29,65,44,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距天湾中学 约560米,距王家洲 约847米",111.73514,28.485046,632.0829456103859,44
203,203,203,203,203,203,,2017-04-19 16:11:02,66,44,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距天湾村 约725米,距天湾中学 约744米",111.735825,28.48034,527.5494448650945,44
204,204,204,204,204,204,,2017-04-19 16:11:33,77,45,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距袁家坪 约363米,距新塘村 约774米",111.73718,28.474495,663.2917668549183,45
205,205,205,205,205,205,,2017-04-19 16:12:05,70,45,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距袁家坪 约355米,距荆竹村 约498米",111.73982,28.469126,650.3894837399139,45
206,206,206,206,206,206,,2017-04-19 16:12:38,69,45,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距荆竹村 约499米,距金竹村 约733米",111.74362,28.464275,654.9336679631874,45
207,207,207,207,207,207,,2017-04-19 16:13:10,69,46,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距肖家湾 约752米",111.74747,28.45997,608.9283365112104,46
208,208,208,208,208,208,,2017-04-19 16:13:42,73,46,"ACC开,3D定位,天线正常","湖南省益阳市桃江县S308,距李家冲 约458米,距肖家湾 约562米",111.75052,28.45475,652.5427910361599,46
209,209,209,209,209,209,,2017-04-19 16:14:14,66,46,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距李家冲 约330米",111.75184,28.449524,595.2623521545563,46
210,210,210,210,210,210,,2017-04-19 16:14:46,57,47,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距李家冲 约822米",111.75377,28.444883,549.4721786046098,47
211,211,211,211,211,211,,2017-04-19 16:15:18,77,47,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大石洞 约732米",111.75691,28.440275,597.3226348016017,47
212,212,212,212,212,212,,2017-04-19 16:15:50,65,48,"ACC开,3D定位,天线正常",湖南省益阳市桃江县,111.758606,28.434343,680.135651863931,48
213,213,213,213,213,213,,2017-04-19 16:16:22,64,48,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距白溪村 约738米",111.75826,28.429525,536.8051607676517,48
214,214,214,214,214,214,,2017-04-19 16:16:54,66,48,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距桃子垇 约788米,距白溪村 约817米",111.759186,28.423992,621.870402700868,48
215,215,215,215,215,215,,2017-04-19 16:17:26,64,48,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距桃子垇 约402米,距寻溪村 约623米",111.76112,28.419373,547.3260466800405,48
216,216,216,216,216,216,,2017-04-19 16:17:58,31,49,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距合水坳 约491米,距桃子垇 约506米",111.76236000000002,28.415495,447.9417597987505,49
217,217,217,217,217,217,,2017-04-19 16:18:30,48,49,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距龙形村 约538米,距合水坳 约585米",111.763596,28.413336,268.78550730920074,49
218,218,218,218,218,218,,2017-04-19 16:19:02,71,49,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距三元铺 约169米,距大竹山 约535米",111.7652,28.408281,583.5720605482771,49
219,219,219,219,219,219,,2017-04-19 16:19:34,71,49,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大竹山 约409米,距何树湾 约433米",111.7651,28.402796,609.9834537214432,49
220,220,220,220,220,220,,2017-04-19 16:20:06,55,50,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大村里 约468米,距何树湾 约700米",111.764435,28.397375,606.2878267445635,50
221,221,221,221,221,221,,2017-04-19 16:20:38,71,50,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大村里 约298米,距丫头山 约694米",111.76537,28.392239,578.3750207428918,50
222,222,222,222,222,222,,2017-04-19 16:21:11,0,50,"ACC开,3D定位,天线正常","湖南省益阳市桃江县,距大村里 约298米,距丫头山 约694米",111.76537,28.392239,0.0,50
223,223,223,223,223,223,,2017-04-19 16:21:42,85,50,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距文溪 约660米,距丫头山 约684米",111.76563,28.38041500000001,1315.0166657493594,50
224,224,224,224,224,224,,2017-04-19 16:22:14,56,51,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距文溪 约28米,距丫山村 约404米",111.7637,28.37473300000001,659.4215614288138,51
225,225,225,225,225,225,,2017-04-19 16:22:47,63,51,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距文溪 约500米,距官田村 约632米",111.76249,28.370352,501.3238898394949,51
226,226,226,226,226,226,,2017-04-19 16:23:19,71,51,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距官田村 约222米,距中山 约549米",111.76065,28.364956,626.4353423431927,51
227,227,227,227,227,227,,2017-04-19 16:23:50,59,51,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距乌咀 约207米,距中山 约284米",111.757645,28.360659,561.0271783536907,51
228,228,228,228,228,228,,2017-04-19 16:24:22,73,52,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距鸟嘴村 约256米,距乌咀 约388米",111.75448,28.356085,595.4775238598951,52
229,229,229,229,229,229,,2017-04-19 16:24:55,71,52,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距刘家仑 约447米,距石仑冲 约617米",111.75288,28.35037,654.4834725846653,52
230,230,230,230,230,230,,2017-04-19 16:25:26,73,52,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距刘家仑 约485米,距石仑冲 约564米",111.750305,28.345234,624.2215422665578,52
231,231,231,231,231,231,,2017-04-19 16:25:58,64,53,"ACC开,3D定位,天线正常","湖南省益阳市安化县G55(二广高速),距黄沙溪 约862米",111.74594,28.34111,626.712436830627,53
232,232,232,232,232,232,,2017-04-19 16:26:30,59,53,"ACC开,3D定位,天线正常","湖南省益阳市安化县G55(二广高速),距禾家冲 约858米",111.74088,28.339466,527.8739146446704,53
233,233,233,233,233,233,,2017-04-19 16:27:02,54,53,"ACC开,3D定位,天线正常","湖南省益阳市安化县G55(二广高速),距禾家冲 约487米",111.735985,28.33881,484.5888815387727,53
234,234,234,234,234,234,,2017-04-19 16:27:35,0,53,"ACC开,3D定位,天线正常","湖南省益阳市安化县G55(二广高速),距禾家冲 约487米",111.735985,28.33881,0.0,53
235,235,235,235,235,235,,2017-04-19 16:28:07,0,53,"ACC开,3D定位,天线正常","湖南省益阳市安化县G55(二广高速),距禾家冲 约487米",111.735985,28.33881,0.0,53
236,236,236,236,236,236,,2017-04-19 16:28:39,92,54,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距枫树湾村 约316米,距蛇形地 约382米",111.719,28.33127,1861.82385236881,54
237,237,237,237,237,237,,2017-04-19 16:29:10,85,54,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距田庄湾 约409米,距蛇形地 约636米",111.7139,28.32566,798.9450767026334,54
238,238,238,238,238,238,,2017-04-19 16:29:43,82,54,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距柳溪村 约339米,距杨柳湾 约505米",111.71117,28.319384000000003,747.2733093093126,54
239,239,239,239,239,239,,2017-04-19 16:30:15,72,55,"ACC开,3D定位,天线正常","湖南省益阳市安化县X040,距杨柳湾 约165米,距柳溪村 约330米",111.70767,28.31422,668.6569230958822,55
240,240,240,240,240,240,,2017-04-19 16:30:47,70,55,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距温冲 约173米,距偏山塘 约493米",111.70458,28.309015,653.0520597119126,55
241,241,241,241,241,241,,2017-04-19 16:31:19,0,55,"ACC开,3D定位,天线正常","湖南省益阳市安化县G207(锡海线),距温冲 约143米,距水井冲 约339米",111.704094,28.306524,281.0435214001973,55
242,242,242,242,242,242,,2017-04-19 16:31:51,70,56,"ACC开,3D定位,天线正常","湖南省益阳市安化县G207(锡海线),距黄沙渡 约250米,距新竹村 约569米",111.70523,28.298557,892.845187069014,56
243,243,243,243,243,243,,2017-04-19 16:32:23,64,56,"ACC开,3D定位,天线正常","湖南省益阳市安化县G207(锡海线),距新竹村 约208米,距黄沙渡 约520米",111.70569,28.29306,612.8963955644948,56
244,244,244,244,244,244,,2017-04-19 16:32:55,66,56,"ACC开,3D定位,天线正常","湖南省益阳市安化县G207(锡海线),距黄岩塘 约233米,距黄沙溪 约628米",111.705605,28.288027000000003,559.7067372025815,56
245,245,245,245,245,245,,2017-04-19 16:33:27,75,57,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距竹溪坡冲 约333米,距黄岩塘 约438米",111.70827,28.28297,619.9131499653017,57
246,246,246,246,246,246,,2017-04-19 16:33:59,75,57,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距响水冲 约441米,距竹溪坡冲 约470米",111.71166,28.277645,678.818998231402,57
247,247,247,247,247,247,,2017-04-19 16:34:31,79,58,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距谭家仑 约477米,距响水冲 约607米",111.71193,28.271519,681.6940462986564,58
248,248,248,248,248,248,,2017-04-19 16:35:03,61,58,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距谭家仑 约128米",111.71187,28.26610800000001,601.7052900407548,58
249,249,249,249,249,249,,2017-04-19 16:35:35,76,58,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距仙溪村 约729米,距谭家仑 约744米",111.711,28.260532,625.8511326616525,58
250,250,250,250,250,250,,2017-04-19 16:36:07,66,59,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距仙溪村 约574米,距周家湾 约717米",111.70883,28.25549,599.5794502729357,59
251,251,251,251,251,251,,2017-04-19 16:36:39,61,59,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距仙中村 约528米,距周家湾 约632米",111.70647,28.25068,582.6631303128389,59
252,252,252,252,252,252,,2017-04-19 16:37:11,59,59,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距仙中村 约384米,距黄毛仑 约519米",111.70358,28.246801,515.9231471931963,59
253,253,253,253,253,253,,2017-04-19 16:37:43,78,60,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距刘家冲 约231米,距邓家院子 约457米",111.69976,28.242685,591.1753844673339,60
254,254,254,254,254,254,,2017-04-19 16:38:15,84,60,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距石灰冲 约265米,距龚家仑上 约288米",111.69673,28.23682,716.5285851482976,60
255,255,255,255,255,255,,2017-04-19 16:38:47,61,60,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距山牛塘 约267米,距石灰冲 约539米",111.69422,28.23162,628.3272578245158,60
256,256,256,256,256,256,,2017-04-19 16:39:19,60,60,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距山牛塘 约347米,距眭家塅 约381米",111.6919,28.227312,530.2157162374505,60
257,257,257,257,257,257,,2017-04-19 16:39:51,72,61,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距眭家塅 约264米,距刘家村 约405米",111.68748,28.223614,597.1684279647802,61
258,258,258,258,258,258,,2017-04-19 16:40:23,73,61,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距刘家村 约234米,距庙坳上 约464米",111.68299,28.219496000000003,634.980104718164,61
259,259,259,259,259,259,,2017-04-19 16:40:55,68,61,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距庙坳上 约270米,距海螺水泥厂 约284米",111.67738,28.21670300000001,631.3375776726696,61
260,260,260,260,260,260,,2017-04-19 16:41:27,70,62,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距谭家塅 约313米,距长冲里 约616米",111.673805,28.212687,567.5545945898663,62
261,261,261,261,261,261,,2017-04-19 16:42:00,63,62,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距长冲里 约77米,距谭家塅 约565米",111.66866,28.209236,633.5692090958412,62
262,262,262,262,262,262,,2017-04-19 16:42:31,62,62,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距蒋家冲 约454米,距长冲里 约545米",111.6669,28.205147,486.28611709777323,62
263,263,263,263,263,263,,2017-04-19 16:43:04,77,63,"ACC开,3D定位,天线正常","湖南省益阳市安化县X042,距藤树湾 约217米,距蒋家冲 约488米",111.66358,28.200123,646.4749174352295,63
264,264,264,264,264,264,,2017-04-19 16:43:35,63,63,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距谭家台 约548米,距钟鼓山 约712米",111.65804,28.197842,599.2316473762734,63
265,265,265,265,265,265,,2017-04-19 16:44:07,78,63,"ACC开,3D定位,天线正常","湖南省益阳市安化县,距谭家台 约182米",111.65519,28.193462,561.4374535844387,63
